구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액
2023-06-12-0905-1,2023-06-12,0905,W6,2,F,계좌이체," 90,000 "
2023-06-12-0463-1,2023-06-12,0463,C1,12,F,카카오페이," 300,000 "
2023-06-12-0437-1,2023-06-12,0437,S1,100,T,계좌이체," 150,000 "
2023-06-12-0229-1,2023-06-12,0229,S2,12,T,계좌이체," 120,000 "
2023-06-12-0229-2,2023-06-12,0229,S5,1,T,계좌이체," 80,000 "
2023-06-12-0449-1,2023-06-12,0449,S4,1,F,계좌이체," 35,000 "
2023-06-13-0672-1,2023-06-13,0672,S4,2,F,계좌이체," 70,000 "
2023-06-13-0165-1,2023-06-13,0165,A2,30,F,신용카드," 360,000 "
2023-06-13-0672-2,2023-06-13,0672,W3,2,F,계좌이체," 100,000 "
2023-06-13-0151-1,2023-06-13,0151,S2,120,F,신용카드," 1,200,000 "
2023-06-13-0982-1,2023-06-13,0982,S1,200,T,계좌이체," 300,000 "
2023-06-13-0067-1,2023-06-13,0067,S2,16,T,계좌이체," 160,000 "
2023-06-14-0123-1,2023-06-14,0123,W2,2,T,카카오페이," 150,000 "
2023-06-14-0283-1,2023-06-14,0283,A4,100,T,계좌이체," 500,000 "
2023-06-14-0683-1,2023-06-14,0683,C1,10,T,카카오페이," 250,000 "
2023-06-14-0944-1,2023-06-14,0944,W3,3,T,계좌이체," 150,000 "
2023-06-14-0569-1,2023-06-14,0569,W4,230,F,신용카드," 115,000 "
2023-06-14-0145-1,2023-06-14,0145,A1,50,F,신용카드," 250,000 "
2023-06-15-0182-1,2023-06-15,0182,A2,21,F,계좌이체," 252,000 "
2023-06-15-0024-1,2023-06-15,0024,C2,3,F,신용카드," 81,000 "
2023-06-15-0468-1,2023-06-15,0468,S4,2,T,신용카드," 70,000 "
2023-06-15-0172-1,2023-06-15,0172,S5,1,T,카카오페이," 80,000 "
2023-06-15-0192-1,2023-06-15,0192,S5,2,F,신용카드," 160,000 "
2023-06-16-0260-1,2023-06-16,0260,A1,200,T,신용카드," 1,000,000 "
2023-06-16-0354-1,2023-06-16,0354,W1,1,T,계좌이체," 60,000 "
2023-06-16-0140-1,2023-06-16,0140,W2,2,F,카카오페이," 150,000 "
2023-06-16-0096-1,2023-06-16,0096,A3,30,F,계좌이체," 510,000 "
2023-06-16-0477-1,2023-06-16,0477,C1,10,T,카카오페이," 250,000 "
2023-06-16-0685-1,2023-06-16,0685,S2,20,T,계좌이체," 200,000 "
2023-06-17-0192-1,2023-06-17,0192,A3,21,F,계좌이체," 357,000 "
2023-06-17-0730-1,2023-06-17,0730,A2,55,F,신용카드," 660,000 "
2023-06-17-0366-1,2023-06-17,0366,S1,700,T,신용카드," 1,050,000 "
2023-06-17-0007-1,2023-06-17,0007,S2,50,T,신용카드," 500,000 "
2023-06-17-0613-1,2023-06-17,0613,S3,40,F,계좌이체," 880,000 "
2023-06-17-0511-1,2023-06-17,0511,W6,22,F,신용카드," 990,000 "
2023-06-18-0213-1,2023-06-18,0213,W2,2,F,계좌이체," 150,000 "
2023-06-18-0874-1,2023-06-18,0874,S3,6,F,계좌이체," 132,000 "
2023-06-18-0179-1,2023-06-18,0179,W5,88,F,계좌이체," 352,000 "
2023-06-18-0594-1,2023-06-18,0594,W6,6,T,신용카드," 270,000 "
2023-06-18-0459-1,2023-06-18,0459,S5,2,F,신용카드," 160,000 "
2023-06-19-0457-1,2023-06-19,0457,S4,6,T,신용카드," 210,000 "
2023-06-19-0335-1,2023-06-19,0335,W1,6,F,신용카드," 360,000 "
2023-06-19-0090-1,2023-06-19,0090,W3,2,T,카카오페이," 100,000 "
2023-06-19-0144-1,2023-06-19,0144,A4,150,F,카카오페이," 750,000 "
2023-06-19-0190-1,2023-06-19,0190,A4,200,T,계좌이체," 1,000,000 "
2023-06-20-0997-1,2023-06-20,0997,C2,2,T,카카오페이," 54,000 "
2023-06-20-0221-1,2023-06-20,0221,S2,20,T,계좌이체," 200,000 "
2023-06-20-0399-1,2023-06-20,0399,W3,1,T,신용카드," 50,000 "
2023-06-20-0997-2,2023-06-20,0997,S6,200,F,계좌이체," 1,100,000 "
2023-06-21-0907-1,2023-06-21,0907,W2,2,F,카카오페이," 150,000 "
2023-06-21-0265-1,2023-06-21,0265,C2,1,F,계좌이체," 27,000 "
2023-06-21-0393-1,2023-06-21,0393,A3,30,F,카카오페이," 510,000 "
2023-06-21-0059-1,2023-06-21,0059,S6,120,F,카카오페이," 660,000 "
2023-06-21-0663-1,2023-06-21,0663,A1,300,F,신용카드," 1,500,000 "
2023-06-21-0124-1,2023-06-21,0124,W4,200,F,계좌이체," 100,000 "
2023-06-22-0982-1,2023-06-22,0982,W6,6,F,계좌이체," 270,000 "
2023-06-22-0346-1,2023-06-22,0346,S1,210,T,신용카드," 315,000 "
2023-06-22-0215-1,2023-06-22,0215,S2,55,F,카카오페이," 550,000 "
2023-06-22-0072-1,2023-06-22,0072,C1,2,F,카카오페이," 50,000 "
2023-06-23-0041-1,2023-06-23,0041,W3,2,F,계좌이체," 100,000 "
2023-06-23-0812-1,2023-06-23,0812,S6,250,F,계좌이체," 1,375,000 "
2023-06-23-0834-1,2023-06-23,0834,A2,70,F,카카오페이," 840,000 "
2023-06-23-0964-1,2023-06-23,0964,A1,120,T,계좌이체," 600,000 "
2023-06-24-0585-1,2023-06-24,0585,S2,60,T,신용카드," 600,000 "
2023-06-24-0244-1,2023-06-24,0244,W2,12,T,신용카드," 900,000 "
2023-06-24-0838-1,2023-06-24,0838,S5,2,T,카카오페이," 160,000 "
2023-06-24-0139-1,2023-06-24,0139,S2,15,F,신용카드," 150,000 "
2023-06-24-0430-1,2023-06-24,0430,S2,17,F,신용카드," 170,000 "
2023-06-25-0517-1,2023-06-25,0517,S4,12,F,계좌이체," 420,000 "
2023-06-25-0588-1,2023-06-25,0588,W1,7,T,신용카드," 420,000 "
2023-06-25-0607-1,2023-06-25,0607,A1,20,T,계좌이체," 100,000 "
2023-06-25-0209-1,2023-06-25,0209,A2,30,F,신용카드," 360,000 "
2023-06-26-0061-1,2023-06-26,0061,A3,100,F,계좌이체," 1,700,000 "
2023-06-26-0583-1,2023-06-26,0583,A4,210,F,신용카드," 1,050,000 "
2023-06-26-0837-1,2023-06-26,0837,C1,10,F,카카오페이," 250,000 "
2023-06-26-0853-1,2023-06-26,0853,C2,5,T,신용카드," 135,000 "
2023-06-26-0667-1,2023-06-26,0667,S1,70,T,신용카드," 105,000 "
2023-06-26-0273-1,2023-06-26,0273,S2,12,F,신용카드," 120,000 "
2023-06-27-0537-1,2023-06-27,0537,S3,7,F,계좌이체," 154,000 "
2023-06-27-0990-1,2023-06-27,0990,S4,5,T,신용카드," 175,000 "
2023-06-27-0090-1,2023-06-27,0090,S5,1,F,카카오페이," 80,000 "
2023-06-28-0188-1,2023-06-28,0188,S6,120,F,신용카드," 660,000 "
2023-06-28-0896-1,2023-06-28,0896,W1,6,T,신용카드," 360,000 "
2023-06-28-0543-1,2023-06-28,0543,W2,7,F,신용카드," 525,000 "
2023-06-28-0676-1,2023-06-28,0676,A4,12,T,신용카드," 60,000 "
2023-06-29-0361-1,2023-06-29,0361,A3,10,F,신용카드," 170,000 "
2023-06-29-0265-1,2023-06-29,0265,S1,100,F,계좌이체," 150,000 "
2023-06-29-0110-1,2023-06-29,0110,A3,30,F,신용카드," 510,000 "
2023-06-29-0430-1,2023-06-29,0430,W5,400,F,신용카드," 1,600,000 "
2023-06-29-0960-1,2023-06-29,0960,W1,7,F,계좌이체," 420,000 "
2023-06-29-0629-1,2023-06-29,0629,C1,3,F,신용카드," 75,000 "
2023-06-30-0673-1,2023-06-30,0673,A2,12,F,계좌이체," 144,000 "
2023-06-30-0836-1,2023-06-30,0836,A2,31,F,카카오페이," 372,000 "
2023-06-30-0946-1,2023-06-30,0946,W1,4,F,신용카드," 240,000 "
2023-06-30-0144-1,2023-06-30,0144,W4,600,F,신용카드," 300,000 "
2023-06-30-0206-1,2023-06-30,0206,W5,300,F,신용카드," 1,200,000 "
2023-07-01-0706-1,2023-07-01,0706,W2,12,T,계좌이체," 900,000 "
2023-07-01-0297-1,2023-07-01,0297,C1,7,T,신용카드," 175,000 "
2023-07-01-0507-1,2023-07-01,0507,W6,5,T,신용카드," 225,000 "
2023-07-01-0531-1,2023-07-01,0531,W3,1,T,계좌이체," 50,000 "
2023-07-01-0092-1,2023-07-01,0092,W3,3,T,계좌이체," 150,000 "
2023-07-01-0544-1,2023-07-01,0544,S2,12,F,신용카드," 120,000 "
2023-07-01-0574-1,2023-07-01,0574,S4,4,F,계좌이체," 140,000 "
2023-07-02-0773-1,2023-07-02,0773,S6,51,F,신용카드," 280,500 "
2023-07-02-0748-1,2023-07-02,0748,A1,30,T,계좌이체," 150,000 "
2023-07-02-0982-1,2023-07-02,0982,A1,50,T,카카오페이," 250,000 "
2023-07-02-0563-1,2023-07-02,0563,A4,120,F,카카오페이," 600,000 "
2023-07-02-0408-1,2023-07-02,0408,W3,3,T,계좌이체," 150,000 "
2023-07-03-0212-1,2023-07-03,0212,C1,2,F,계좌이체," 50,000 "
2023-07-03-0211-1,2023-07-03,0211,A3,12,F,신용카드," 204,000 "
2023-07-03-0654-1,2023-07-03,0654,S6,30,F,계좌이체," 165,000 "
2023-07-03-0407-1,2023-07-03,0407,S1,330,F,신용카드," 495,000 "
2023-07-04-0953-1,2023-07-04,0953,W2,2,T,카카오페이," 150,000 "
2023-07-04-0748-1,2023-07-04,0748,A3,20,F,계좌이체," 340,000 "
2023-07-04-0141-1,2023-07-04,0141,C2,12,F,계좌이체," 324,000 "
2023-07-04-0763-1,2023-07-04,0763,W3,5,F,카카오페이," 250,000 "
2023-07-05-0023-1,2023-07-05,0023,C2,10,T,계좌이체," 270,000 "
2023-07-05-0052-1,2023-07-05,0052,S5,2,F,계좌이체," 160,000 "
2023-07-05-0677-1,2023-07-05,0677,W5,300,F,신용카드," 1,200,000 "
2023-07-06-0556-1,2023-07-06,0556,S1,400,T,카카오페이," 600,000 "
2023-07-06-0660-1,2023-07-06,0660,A1,120,T,계좌이체," 600,000 "
2023-07-06-0381-1,2023-07-06,0381,A2,30,F,신용카드," 360,000 "
2023-07-06-0940-1,2023-07-06,0940,C1,30,T,계좌이체," 750,000 "
2023-07-06-0636-1,2023-07-06,0636,S2,120,T,카카오페이," 1,200,000 "
2023-07-07-0769-1,2023-07-07,0769,W1,2,F,신용카드," 120,000 "
2023-07-07-0121-1,2023-07-07,0121,C2,10,T,계좌이체," 270,000 "
2023-07-07-0740-1,2023-07-07,0740,A3,20,F,신용카드," 340,000 "
2023-07-07-0354-1,2023-07-07,0354,A4,120,F,계좌이체," 600,000 "
2023-07-07-0479-1,2023-07-07,0479,S1,500,F,계좌이체," 750,000 "
2023-07-08-0866-1,2023-07-08,0866,S3,20,F,신용카드," 440,000 "
2023-07-08-0465-1,2023-07-08,0465,W6,3,T,신용카드," 135,000 "
2023-07-08-0345-1,2023-07-08,0345,W5,120,F,신용카드," 480,000 "
2023-07-08-0579-1,2023-07-08,0579,W4,600,F,신용카드," 300,000 "
2023-07-08-0893-1,2023-07-08,0893,W3,1,F,카카오페이," 50,000 "
2023-07-08-0745-1,2023-07-08,0745,S6,120,F,신용카드," 660,000 "
2023-07-08-0522-1,2023-07-08,0522,S4,3,F,계좌이체," 105,000 "
2023-07-09-0340-1,2023-07-09,0340,S2,12,T,계좌이체," 120,000 "
2023-07-09-0836-1,2023-07-09,0836,S4,5,T,신용카드," 175,000 "
2023-07-09-0210-1,2023-07-09,0210,S1,400,T,카카오페이," 600,000 "
2023-07-09-0079-1,2023-07-09,0079,C2,20,F,계좌이체," 540,000 "
2023-07-09-0692-1,2023-07-09,0692,A3,15,F,계좌이체," 255,000 "
2023-07-09-0143-1,2023-07-09,0143,W2,10,F,계좌이체," 750,000 "
2023-07-09-0806-1,2023-07-09,0806,S2,12,T,계좌이체," 120,000 "
2023-07-09-0446-1,2023-07-09,0446,W2,1,F,신용카드," 75,000 "
2023-07-09-0507-1,2023-07-09,0507,A4,20,T,신용카드," 100,000 "
2023-07-09-0476-1,2023-07-09,0476,C1,11,F,카카오페이," 275,000 "
2023-07-09-0911-1,2023-07-09,0911,A2,21,F,카카오페이," 252,000 "
2023-07-09-0438-1,2023-07-09,0438,A4,200,F,신용카드," 1,000,000 "
2023-07-10-0993-1,2023-07-10,0993,S2,21,T,카카오페이," 210,000 "
2023-07-10-0307-1,2023-07-10,0307,S1,310,T,신용카드," 465,000 "
2023-07-10-0995-1,2023-07-10,0995,W1,5,F,계좌이체," 300,000 "
2023-07-10-0532-1,2023-07-10,0532,S3,12,T,신용카드," 264,000 "
2023-07-10-0736-1,2023-07-10,0736,W3,2,F,계좌이체," 100,000 "
2023-07-10-0586-1,2023-07-10,0586,S4,5,F,신용카드," 175,000 "
2023-07-10-0834-1,2023-07-10,0834,A3,12,F,계좌이체," 204,000 "
2023-07-10-0021-1,2023-07-10,0021,A2,20,F,신용카드," 240,000 "
2023-07-10-0206-1,2023-07-10,0206,A1,120,T,카카오페이," 600,000 "
2023-07-10-0614-1,2023-07-10,0614,W5,300,F,신용카드," 1,200,000 "
2023-07-10-0566-1,2023-07-10,0566,W2,2,T,신용카드," 150,000 "
2023-07-11-0509-1,2023-07-11,0509,S5,2,T,카카오페이," 160,000 "
2023-07-11-0327-1,2023-07-11,0327,C2,5,T,카카오페이," 135,000 "
2023-07-11-0390-1,2023-07-11,0390,A3,30,F,계좌이체," 510,000 "
2023-07-11-0349-1,2023-07-11,0349,A2,12,F,신용카드," 144,000 "
2023-07-11-0624-1,2023-07-11,0624,A1,300,F,계좌이체," 1,500,000 "
2023-07-11-0858-1,2023-07-11,0858,S1,400,T,카카오페이," 600,000 "
2023-07-11-0211-1,2023-07-11,0211,W3,2,T,계좌이체," 100,000 "
2023-07-11-0309-1,2023-07-11,0309,W5,500,F,신용카드," 2,000,000 "
2023-07-12-0883-1,2023-07-12,0883,A1,98,T,계좌이체," 490,000 "
2023-07-12-0842-1,2023-07-12,0842,A3,30,F,계좌이체," 510,000 "
2023-07-12-0681-1,2023-07-12,0681,S4,20,F,카카오페이," 700,000 "
2023-07-12-0435-1,2023-07-12,0435,S5,5,T,계좌이체," 400,000 "
2023-07-13-0255-1,2023-07-13,0255,W4,400,F,신용카드," 200,000 "
2023-07-13-0321-1,2023-07-13,0321,S1,200,T,계좌이체," 300,000 "
2023-07-13-0652-1,2023-07-13,0652,S4,2,T,카카오페이," 70,000 "
2023-07-13-0688-1,2023-07-13,0688,W3,2,F,계좌이체," 100,000 "
2023-07-14-0509-1,2023-07-14,0509,S2,25,F,계좌이체," 250,000 "
2023-07-14-0475-1,2023-07-14,0475,C1,10,T,계좌이체," 250,000 "
2023-07-14-0981-1,2023-07-14,0981,W5,200,F,신용카드," 800,000 "
2023-07-14-0394-1,2023-07-14,0394,C2,30,F,신용카드," 810,000 "
2023-07-15-0888-1,2023-07-15,0888,S2,12,F,신용카드," 120,000 "
2023-07-15-0918-1,2023-07-15,0918,S1,500,F,카카오페이," 750,000 "
2023-07-15-0591-1,2023-07-15,0591,A2,30,F,신용카드," 360,000 "
2023-07-15-0314-1,2023-07-15,0314,W6,2,F,계좌이체," 90,000 "
2023-07-16-0686-1,2023-07-16,0686,C1,2,F,계좌이체," 50,000 "
2023-07-16-0502-1,2023-07-16,0502,C1,5,F,계좌이체," 125,000 "
2023-07-16-0629-1,2023-07-16,0629,A3,12,F,계좌이체," 204,000 "
2023-07-16-0557-1,2023-07-16,0557,S6,21,F,계좌이체," 115,500 "
2023-07-17-0766-1,2023-07-17,0766,A4,10,F,계좌이체," 50,000 "
2023-07-17-0819-1,2023-07-17,0819,W3,2,F,계좌이체," 100,000 "
2023-07-17-0851-1,2023-07-17,0851,A4,50,F,계좌이체," 250,000 "
2023-07-17-0224-1,2023-07-17,0224,W4,400,F,카카오페이," 200,000 "
2023-07-17-0638-1,2023-07-17,0638,S5,5,T,계좌이체," 400,000 "
2023-07-17-0258-1,2023-07-17,0258,S5,12,F,계좌이체," 960,000 "
2023-07-17-0073-1,2023-07-17,0073,W2,5,T,신용카드," 375,000 "
2023-07-17-0602-1,2023-07-17,0602,C1,2,F,신용카드," 50,000 "
2023-07-17-0329-1,2023-07-17,0329,W5,120,F,신용카드," 480,000 "
2023-07-17-0377-1,2023-07-17,0377,S5,2,T,신용카드," 160,000 "
2023-07-18-0512-1,2023-07-18,0512,W1,1,F,계좌이체," 60,000 "
2023-07-18-0397-1,2023-07-18,0397,W6,3,T,계좌이체," 135,000 "
2023-07-18-0225-1,2023-07-18,0225,S3,2,T,신용카드," 44,000 "
2023-07-18-0829-1,2023-07-18,0829,S3,7,F,계좌이체," 154,000 "
2023-07-18-0198-1,2023-07-18,0198,S6,300,F,신용카드," 1,650,000 "
2023-07-18-0214-1,2023-07-18,0214,W1,2,T,신용카드," 120,000 "
2023-07-18-0036-1,2023-07-18,0036,C1,5,T,신용카드," 125,000 "
2023-07-18-0613-1,2023-07-18,0613,W2,2,T,카카오페이," 150,000 "
2023-07-18-0100-1,2023-07-18,0100,W1,1,F,계좌이체," 60,000 "
2023-07-18-0515-1,2023-07-18,0515,W1,3,F,신용카드," 180,000 "
2023-07-19-0332-1,2023-07-19,0332,A4,300,F,신용카드," 1,500,000 "
2023-07-19-0493-1,2023-07-19,0493,S6,600,F,계좌이체," 3,300,000 "
2023-07-19-0658-1,2023-07-19,0658,A2,20,F,카카오페이," 240,000 "
2023-07-19-0805-1,2023-07-19,0805,W1,1,T,신용카드," 60,000 "
2023-07-19-0433-1,2023-07-19,0433,W5,250,F,신용카드," 1,000,000 "
2023-07-19-0450-1,2023-07-19,0450,W5,300,F,신용카드," 1,200,000 "
2023-07-19-0092-1,2023-07-19,0092,W3,2,F,카카오페이," 100,000 "
2023-07-19-0758-1,2023-07-19,0758,S3,2,T,신용카드," 44,000 "
2023-07-20-0028-1,2023-07-20,0028,S5,1,T,카카오페이," 80,000 "
2023-07-20-0580-1,2023-07-20,0580,A1,250,F,신용카드," 1,250,000 "
2023-07-20-0071-1,2023-07-20,0071,W3,2,T,계좌이체," 100,000 "
2023-07-20-0603-1,2023-07-20,0603,A3,20,F,카카오페이," 340,000 "
2023-07-20-0202-1,2023-07-20,0202,S1,500,F,계좌이체," 750,000 "
2023-07-20-0936-1,2023-07-20,0936,W3,2,F,카카오페이," 100,000 "
2023-07-20-0525-1,2023-07-20,0525,W1,1,T,계좌이체," 60,000 "
2023-07-20-0530-1,2023-07-20,0530,A2,20,F,계좌이체," 240,000 "
2023-07-20-0440-1,2023-07-20,0440,A1,160,F,카카오페이," 800,000 "
2023-07-20-0354-1,2023-07-20,0354,S6,120,F,계좌이체," 660,000 "
2023-07-20-0148-1,2023-07-20,0148,S3,30,T,신용카드," 660,000 "
2023-07-21-0388-1,2023-07-21,0388,S6,300,F,계좌이체," 1,650,000 "
2023-07-21-0272-1,2023-07-21,0272,C2,30,T,신용카드," 810,000 "
2023-07-21-0360-1,2023-07-21,0360,S2,2,T,신용카드," 20,000 "
2023-07-21-0480-1,2023-07-21,0480,W4,150,F,신용카드," 75,000 "
2023-07-21-0659-1,2023-07-21,0659,S5,7,T,신용카드," 560,000 "
2023-07-21-0224-1,2023-07-21,0224,S4,6,F,계좌이체," 210,000 "
2023-07-21-0214-1,2023-07-21,0214,C2,5,F,신용카드," 135,000 "
2023-07-21-0591-1,2023-07-21,0591,W2,5,T,신용카드," 375,000 "
2023-07-21-0100-1,2023-07-21,0100,S3,3,T,계좌이체," 66,000 "
2023-07-21-0179-1,2023-07-21,0179,S2,15,F,계좌이체," 150,000 "
2023-07-21-0736-1,2023-07-21,0736,C2,2,T,카카오페이," 54,000 "
2023-07-22-0401-1,2023-07-22,0401,W4,600,F,계좌이체," 300,000 "
2023-07-22-0005-1,2023-07-22,0005,W2,3,F,카카오페이," 225,000 "
2023-07-22-0188-1,2023-07-22,0188,A1,200,F,신용카드," 1,000,000 "
2023-07-22-0589-1,2023-07-22,0589,W6,4,F,신용카드," 180,000 "
2023-07-22-0820-1,2023-07-22,0820,W5,200,F,카카오페이," 800,000 "
2023-07-22-0454-1,2023-07-22,0454,W1,5,F,카카오페이," 300,000 "
2023-07-22-0462-1,2023-07-22,0462,S2,1,T,계좌이체," 10,000 "
2023-07-22-0830-1,2023-07-22,0830,C1,5,F,신용카드," 125,000 "
2023-07-22-0203-1,2023-07-22,0203,W5,120,F,계좌이체," 480,000 "
2023-07-22-0657-1,2023-07-22,0657,A3,20,F,계좌이체," 340,000 "
2023-07-23-0666-1,2023-07-23,0666,S2,5,F,카카오페이," 50,000 "
2023-07-23-0454-1,2023-07-23,0454,W5,300,F,계좌이체," 1,200,000 "
2023-07-23-0561-1,2023-07-23,0561,W5,100,F,신용카드," 400,000 "
2023-07-23-0498-1,2023-07-23,0498,W3,2,F,계좌이체," 100,000 "
2023-07-23-0412-1,2023-07-23,0412,A2,6,F,신용카드," 72,000 "
2023-07-23-0922-1,2023-07-23,0922,A4,45,T,카카오페이," 225,000 "
2023-07-24-0154-1,2023-07-24,0154,W4,300,F,신용카드," 150,000 "
2023-07-24-0457-1,2023-07-24,0457,A2,10,F,신용카드," 120,000 "
2023-07-24-0749-1,2023-07-24,0749,A1,200,F,신용카드," 1,000,000 "
2023-07-24-0129-1,2023-07-24,0129,W6,2,T,계좌이체," 90,000 "
2023-07-24-0815-1,2023-07-24,0815,W1,1,F,계좌이체," 60,000 "
2023-07-24-0237-1,2023-07-24,0237,S6,300,F,신용카드," 1,650,000 "
2023-07-25-0429-1,2023-07-25,0429,W6,2,T,계좌이체," 90,000 "
2023-07-25-0203-1,2023-07-25,0203,W5,300,F,신용카드," 1,200,000 "
2023-07-25-0774-1,2023-07-25,0774,W5,400,F,신용카드," 1,600,000 "
2023-07-25-0927-1,2023-07-25,0927,A2,40,F,계좌이체," 480,000 "
2023-07-26-0063-1,2023-07-26,0063,C1,30,T,카카오페이," 750,000 "
2023-07-26-0863-1,2023-07-26,0863,S4,1,F,신용카드," 35,000 "
2023-07-26-0167-1,2023-07-26,0167,W2,1,T,계좌이체," 75,000 "
2023-07-26-0959-1,2023-07-26,0959,A2,20,F,신용카드," 240,000 "
2023-07-26-0892-1,2023-07-26,0892,A3,15,F,신용카드," 255,000 "
2023-07-26-0752-1,2023-07-26,0752,W1,1,T,계좌이체," 60,000 "
2023-07-26-0409-1,2023-07-26,0409,W5,300,F,계좌이체," 1,200,000 "
2023-07-26-0797-1,2023-07-26,0797,S4,1,T,계좌이체," 35,000 "
2023-07-26-0990-1,2023-07-26,0990,A4,20,T,카카오페이," 100,000 "
2023-07-26-0031-1,2023-07-26,0031,C1,1,F,신용카드," 25,000 "
2023-07-27-0226-1,2023-07-27,0226,A2,20,F,신용카드," 240,000 "
2023-07-27-0680-1,2023-07-27,0680,S5,2,F,신용카드," 160,000 "
2023-07-27-0442-1,2023-07-27,0442,C1,1,F,계좌이체," 25,000 "
2023-07-27-0633-1,2023-07-27,0633,A4,20,T,계좌이체," 100,000 "
2023-07-27-0876-1,2023-07-27,0876,W2,1,T,신용카드," 75,000 "
2023-07-27-0600-1,2023-07-27,0600,W2,1,F,신용카드," 75,000 "
2023-07-27-0088-1,2023-07-27,0088,S1,20,T,계좌이체," 30,000 "
2023-07-27-0611-1,2023-07-27,0611,W4,600,F,카카오페이," 300,000 "
2023-07-27-0285-1,2023-07-27,0285,C1,2,T,계좌이체," 50,000 "
2023-07-27-0644-1,2023-07-27,0644,W6,1,T,계좌이체," 45,000 "
2023-07-27-0309-1,2023-07-27,0309,W5,300,F,신용카드," 1,200,000 "
2023-07-27-0201-1,2023-07-27,0201,C2,2,T,신용카드," 54,000 "
2023-07-27-0950-1,2023-07-27,0950,S3,2,T,신용카드," 44,000 "
2023-07-27-0685-1,2023-07-27,0685,S4,2,T,계좌이체," 70,000 "
2023-07-27-0975-1,2023-07-27,0975,W1,1,F,신용카드," 60,000 "
2023-07-27-0401-1,2023-07-27,0401,W1,1,T,카카오페이," 60,000 "
2023-07-27-0718-1,2023-07-27,0718,A1,10,F,카카오페이," 50,000 "
2023-07-27-0639-1,2023-07-27,0639,A4,200,T,신용카드," 1,000,000 "
2023-07-28-0760-1,2023-07-28,0760,W2,1,F,신용카드," 75,000 "
2023-07-28-0047-1,2023-07-28,0047,W1,1,T,신용카드," 60,000 "
2023-07-28-0808-1,2023-07-28,0808,S5,2,F,계좌이체," 160,000 "
2023-07-28-0090-1,2023-07-28,0090,S5,1,F,계좌이체," 80,000 "
2023-07-28-0544-1,2023-07-28,0544,W4,300,F,계좌이체," 150,000 "
2023-07-28-0552-1,2023-07-28,0552,S2,2,F,신용카드," 20,000 "
2023-07-28-0175-1,2023-07-28,0175,S1,200,F,계좌이체," 300,000 "
2023-07-28-0776-1,2023-07-28,0776,S3,1,T,카카오페이," 22,000 "
2023-07-28-0247-1,2023-07-28,0247,A1,30,F,카카오페이," 150,000 "
2023-07-28-0114-1,2023-07-28,0114,S5,1,T,카카오페이," 80,000 "
2023-07-28-0913-1,2023-07-28,0913,S3,2,F,계좌이체," 44,000 "
2023-07-28-0780-1,2023-07-28,0780,W4,620,F,계좌이체," 310,000 "
2023-07-28-0292-1,2023-07-28,0292,W3,1,F,계좌이체," 50,000 "
2023-07-28-0263-1,2023-07-28,0263,A3,40,F,계좌이체," 680,000 "
2023-07-28-0116-1,2023-07-28,0116,W2,10,F,계좌이체," 750,000 "
2023-07-29-0022-1,2023-07-29,0022,A3,30,F,신용카드," 510,000 "
2023-07-29-0771-1,2023-07-29,0771,A1,100,T,카카오페이," 500,000 "
2023-07-29-0663-1,2023-07-29,0663,C2,5,T,신용카드," 135,000 "
2023-07-29-0953-1,2023-07-29,0953,W4,300,F,계좌이체," 150,000 "
2023-07-29-0650-1,2023-07-29,0650,S5,10,F,계좌이체," 800,000 "
2023-07-29-0186-1,2023-07-29,0186,C2,3,T,계좌이체," 81,000 "
2023-07-29-0305-1,2023-07-29,0305,S4,5,T,카카오페이," 175,000 "
2023-07-30-0931-1,2023-07-30,0931,A1,200,T,계좌이체," 1,000,000 "
2023-07-30-0700-1,2023-07-30,0700,W4,500,F,신용카드," 250,000 "
2023-07-30-0805-1,2023-07-30,0805,S4,10,T,신용카드," 350,000 "
2023-07-30-0026-1,2023-07-30,0026,W3,2,T,카카오페이," 100,000 "
2023-07-30-0727-1,2023-07-30,0727,A1,30,T,카카오페이," 150,000 "
2023-07-30-0885-1,2023-07-30,0885,C1,1,F,신용카드," 25,000 "
2023-07-30-0976-1,2023-07-30,0976,C2,3,T,계좌이체," 81,000 "
2023-07-31-0045-1,2023-07-31,0045,S1,100,T,계좌이체," 150,000 "
2023-07-31-0614-1,2023-07-31,0614,S5,20,T,계좌이체," 1,600,000 "
2023-07-31-0293-1,2023-07-31,0293,A2,10,F,계좌이체," 120,000 "
2023-07-31-0176-1,2023-07-31,0176,S4,3,F,신용카드," 105,000 "
2023-07-31-0228-1,2023-07-31,0228,C1,2,F,계좌이체," 50,000 "
2023-07-31-0203-1,2023-07-31,0203,A4,300,F,계좌이체," 1,500,000 "
2023-07-31-0585-1,2023-07-31,0585,W4,300,F,계좌이체," 150,000 "
2023-07-31-0079-1,2023-07-31,0079,W5,200,F,카카오페이," 800,000 "
2023-07-31-0821-1,2023-07-31,0821,W2,1,T,신용카드," 75,000 "
2023-07-31-0389-1,2023-07-31,0389,S5,2,F,신용카드," 160,000 "
2023-07-31-0591-1,2023-07-31,0591,W6,3,T,카카오페이," 135,000 "
2023-08-01-0093-1,2023-08-01,0093,W6,12,F,계좌이체," 540,000 "
2023-08-01-0528-1,2023-08-01,0528,A3,30,F,신용카드," 510,000 "
