구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2023-05-31-0650-1,2023-05-31,650,2,F,신용카드,120000,13,4,만년필
2023-05-31-0819-1,2023-05-31,819,2,F,카카오페이,90000,18,4,깃펜 세트
2023-05-31-0111-1,2023-05-31,111,5,F,계좌이체,175000,10,3,잠금장치 노트
2023-05-31-0277-1,2023-05-31,277,1,F,계좌이체,45000,18,4,깃펜 세트
2023-06-01-0190-1,2023-06-01,190,6,F,신용카드,162000,6,2,가죽 필통
2023-06-01-0872-1,2023-06-01,872,120,T,카카오페이,600000,1,1,색연필 세트
2023-06-01-0815-1,2023-06-01,815,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2023-06-01-0486-1,2023-06-01,486,100,F,카카오페이,500000,4,1,연필 세트
2023-06-01-0456-1,2023-06-01,456,200,F,카카오페이,300000,7,3,양장노트
2023-06-02-0439-1,2023-06-02,439,10,T,계좌이체,100000,8,3,다이어리
2023-06-02-0936-1,2023-06-02,936,2,F,신용카드,54000,6,2,가죽 필통
2023-06-02-0660-1,2023-06-02,660,3,F,신용카드,105000,10,3,잠금장치 노트
2023-06-03-0040-1,2023-06-03,40,200,F,계좌이체,800000,17,4,지우개 세트
2023-06-03-0934-1,2023-06-03,934,120,F,카카오페이,600000,1,1,색연필 세트
2023-06-03-0875-1,2023-06-03,875,2,T,신용카드,44000,9,3,잠금장치 노트
2023-06-03-0164-1,2023-06-03,164,5,F,신용카드,25000,4,1,연필 세트
2023-06-04-0496-1,2023-06-04,496,7,F,계좌이체,38500,12,3,리필 종이
2023-06-04-0802-1,2023-06-04,802,6,T,계좌이체,162000,6,2,가죽 필통
2023-06-04-0232-1,2023-06-04,232,26,T,계좌이체,572000,9,3,잠금장치 노트
2023-06-05-0035-1,2023-06-05,35,1,T,신용카드,60000,13,4,만년필
2023-06-05-0422-1,2023-06-05,422,21,T,신용카드,105000,1,1,색연필 세트
2023-06-05-0181-1,2023-06-05,181,6,F,신용카드,72000,2,1,드로잉 펜 6종세트
2023-06-05-0332-1,2023-06-05,332,11,T,신용카드,297000,6,2,가죽 필통
2023-06-05-0983-1,2023-06-05,983,500,F,계좌이체,250000,16,4,연필
2023-06-06-0456-1,2023-06-06,456,12,F,계좌이체,264000,9,3,잠금장치 노트
2023-06-06-0560-1,2023-06-06,560,2,F,신용카드,70000,10,3,잠금장치 노트
2023-06-06-0902-1,2023-06-06,902,5,F,신용카드,60000,2,1,드로잉 펜 6종세트
2023-06-06-0577-1,2023-06-06,577,11,T,신용카드,55000,4,1,연필 세트
2023-06-07-0298-1,2023-06-07,298,20,F,카카오페이,200000,8,3,다이어리
2023-06-07-0018-1,2023-06-07,18,1,F,계좌이체,17000,3,1,드로잉 펜 8종 세트
2023-06-07-0448-1,2023-06-07,448,2,T,계좌이체,100000,15,4,탄생석 펜
2023-06-08-0679-1,2023-06-08,679,11,F,카카오페이,297000,6,2,가죽 필통
2023-06-08-0775-1,2023-06-08,775,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2023-06-08-0261-1,2023-06-08,261,300,F,계좌이체,1500000,1,1,색연필 세트
2023-06-08-0823-1,2023-06-08,823,20,T,신용카드,540000,6,2,가죽 필통
2023-06-08-0788-1,2023-06-08,788,120,F,신용카드,60000,16,4,연필
2023-06-08-0771-1,2023-06-08,771,3,F,신용카드,105000,10,3,잠금장치 노트
2023-06-08-0372-1,2023-06-08,372,12,F,카카오페이,60000,4,1,연필 세트
2023-06-08-0516-1,2023-06-08,516,20,T,계좌이체,100000,1,1,색연필 세트
2023-06-09-0408-1,2023-06-09,408,500,F,계좌이체,750000,7,3,양장노트
2023-06-09-0816-1,2023-06-09,816,3,F,신용카드,51000,3,1,드로잉 펜 8종 세트
2023-06-09-0639-1,2023-06-09,639,2,F,계좌이체,44000,9,3,잠금장치 노트
2023-06-09-0722-1,2023-06-09,722,1,F,신용카드,80000,11,3,실험 일지 세트
2023-06-10-0137-1,2023-06-10,137,2,T,계좌이체,100000,15,4,탄생석 펜
2023-06-10-0853-1,2023-06-10,853,20,F,계좌이체,200000,8,3,다이어리
2023-06-10-0525-1,2023-06-10,525,30,F,계좌이체,150000,4,1,연필 세트
2023-06-10-0889-1,2023-06-10,889,35,F,신용카드,595000,3,1,드로잉 펜 8종 세트
2023-06-11-0262-1,2023-06-11,262,100,T,계좌이체,150000,7,3,양장노트
2023-06-11-0718-1,2023-06-11,718,1,T,계좌이체,80000,11,3,실험 일지 세트
2023-06-11-0057-1,2023-06-11,57,2,T,카카오페이,100000,15,4,탄생석 펜
2023-06-12-0905-1,2023-06-12,905,2,F,계좌이체,90000,18,4,깃펜 세트
2023-06-12-0463-1,2023-06-12,463,12,F,카카오페이,300000,5,2,가죽 필통
2023-06-12-0437-1,2023-06-12,437,100,T,계좌이체,150000,7,3,양장노트
2023-06-12-0229-1,2023-06-12,229,12,T,계좌이체,120000,8,3,다이어리
2023-06-12-0229-2,2023-06-12,229,1,T,계좌이체,80000,11,3,실험 일지 세트
2023-06-12-0449-1,2023-06-12,449,1,F,계좌이체,35000,10,3,잠금장치 노트
2023-06-13-0672-1,2023-06-13,672,2,F,계좌이체,70000,10,3,잠금장치 노트
2023-06-13-0165-1,2023-06-13,165,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2023-06-13-0672-2,2023-06-13,672,2,F,계좌이체,100000,15,4,탄생석 펜
2023-06-13-0151-1,2023-06-13,151,120,F,신용카드,1200000,8,3,다이어리
2023-06-13-0982-1,2023-06-13,982,200,T,계좌이체,300000,7,3,양장노트
2023-06-13-0067-1,2023-06-13,67,16,T,계좌이체,160000,8,3,다이어리
2023-06-14-0123-1,2023-06-14,123,2,T,카카오페이,150000,14,4,만년필
2023-06-14-0283-1,2023-06-14,283,100,T,계좌이체,500000,4,1,연필 세트
2023-06-14-0683-1,2023-06-14,683,10,T,카카오페이,250000,5,2,가죽 필통
2023-06-14-0944-1,2023-06-14,944,3,T,계좌이체,150000,15,4,탄생석 펜
2023-06-14-0569-1,2023-06-14,569,230,F,신용카드,115000,16,4,연필
2023-06-14-0145-1,2023-06-14,145,50,F,신용카드,250000,1,1,색연필 세트
2023-06-15-0182-1,2023-06-15,182,21,F,계좌이체,252000,2,1,드로잉 펜 6종세트
2023-06-15-0024-1,2023-06-15,24,3,F,신용카드,81000,6,2,가죽 필통
2023-06-15-0468-1,2023-06-15,468,2,T,신용카드,70000,10,3,잠금장치 노트
2023-06-15-0172-1,2023-06-15,172,1,T,카카오페이,80000,11,3,실험 일지 세트
2023-06-15-0192-1,2023-06-15,192,2,F,신용카드,160000,11,3,실험 일지 세트
2023-06-16-0260-1,2023-06-16,260,200,T,신용카드,1000000,1,1,색연필 세트
2023-06-16-0354-1,2023-06-16,354,1,T,계좌이체,60000,13,4,만년필
2023-06-16-0140-1,2023-06-16,140,2,F,카카오페이,150000,14,4,만년필
2023-06-16-0096-1,2023-06-16,96,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2023-06-16-0477-1,2023-06-16,477,10,T,카카오페이,250000,5,2,가죽 필통
2023-06-16-0685-1,2023-06-16,685,20,T,계좌이체,200000,8,3,다이어리
2023-06-17-0192-1,2023-06-17,192,21,F,계좌이체,357000,3,1,드로잉 펜 8종 세트
2023-06-17-0730-1,2023-06-17,730,55,F,신용카드,660000,2,1,드로잉 펜 6종세트
2023-06-17-0366-1,2023-06-17,366,700,T,신용카드,1050000,7,3,양장노트
2023-06-17-0007-1,2023-06-17,7,50,T,신용카드,500000,8,3,다이어리
2023-06-17-0613-1,2023-06-17,613,40,F,계좌이체,880000,9,3,잠금장치 노트
2023-06-17-0511-1,2023-06-17,511,22,F,신용카드,990000,18,4,깃펜 세트
2023-06-18-0213-1,2023-06-18,213,2,F,계좌이체,150000,14,4,만년필
2023-06-18-0874-1,2023-06-18,874,6,F,계좌이체,132000,9,3,잠금장치 노트
2023-06-18-0179-1,2023-06-18,179,88,F,계좌이체,352000,17,4,지우개 세트
2023-06-18-0594-1,2023-06-18,594,6,T,신용카드,270000,18,4,깃펜 세트
2023-06-18-0459-1,2023-06-18,459,2,F,신용카드,160000,11,3,실험 일지 세트
2023-06-19-0457-1,2023-06-19,457,6,T,신용카드,210000,10,3,잠금장치 노트
2023-06-19-0335-1,2023-06-19,335,6,F,신용카드,360000,13,4,만년필
2023-06-19-0090-1,2023-06-19,90,2,T,카카오페이,100000,15,4,탄생석 펜
2023-06-19-0144-1,2023-06-19,144,150,F,카카오페이,750000,4,1,연필 세트
2023-06-19-0190-1,2023-06-19,190,200,T,계좌이체,1000000,4,1,연필 세트
2023-06-20-0997-1,2023-06-20,997,2,T,카카오페이,54000,6,2,가죽 필통
2023-06-20-0221-1,2023-06-20,221,20,T,계좌이체,200000,8,3,다이어리
2023-06-20-0399-1,2023-06-20,399,1,T,신용카드,50000,15,4,탄생석 펜
2023-06-20-0997-2,2023-06-20,997,200,F,계좌이체,1100000,12,3,리필 종이
2023-06-21-0907-1,2023-06-21,907,2,F,카카오페이,150000,14,4,만년필
2023-06-21-0265-1,2023-06-21,265,1,F,계좌이체,27000,6,2,가죽 필통
2023-06-21-0393-1,2023-06-21,393,30,F,카카오페이,510000,3,1,드로잉 펜 8종 세트
2023-06-21-0059-1,2023-06-21,59,120,F,카카오페이,660000,12,3,리필 종이
2023-06-21-0663-1,2023-06-21,663,300,F,신용카드,1500000,1,1,색연필 세트
2023-06-21-0124-1,2023-06-21,124,200,F,계좌이체,100000,16,4,연필
2023-06-22-0982-1,2023-06-22,982,6,F,계좌이체,270000,18,4,깃펜 세트
2023-06-22-0346-1,2023-06-22,346,210,T,신용카드,315000,7,3,양장노트
2023-06-22-0215-1,2023-06-22,215,55,F,카카오페이,550000,8,3,다이어리
2023-06-22-0072-1,2023-06-22,72,2,F,카카오페이,50000,5,2,가죽 필통
2023-06-23-0041-1,2023-06-23,41,2,F,계좌이체,100000,15,4,탄생석 펜
2023-06-23-0812-1,2023-06-23,812,250,F,계좌이체,1375000,12,3,리필 종이
2023-06-23-0834-1,2023-06-23,834,70,F,카카오페이,840000,2,1,드로잉 펜 6종세트
2023-06-23-0964-1,2023-06-23,964,120,T,계좌이체,600000,1,1,색연필 세트
2023-06-24-0585-1,2023-06-24,585,60,T,신용카드,600000,8,3,다이어리
2023-06-24-0244-1,2023-06-24,244,12,T,신용카드,900000,14,4,만년필
2023-06-24-0838-1,2023-06-24,838,2,T,카카오페이,160000,11,3,실험 일지 세트
2023-06-24-0139-1,2023-06-24,139,15,F,신용카드,150000,8,3,다이어리
2023-06-24-0430-1,2023-06-24,430,17,F,신용카드,170000,8,3,다이어리
2023-06-25-0517-1,2023-06-25,517,12,F,계좌이체,420000,10,3,잠금장치 노트
2023-06-25-0588-1,2023-06-25,588,7,T,신용카드,420000,13,4,만년필
2023-06-25-0607-1,2023-06-25,607,20,T,계좌이체,100000,1,1,색연필 세트
2023-06-25-0209-1,2023-06-25,209,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2023-06-26-0061-1,2023-06-26,61,100,F,계좌이체,1700000,3,1,드로잉 펜 8종 세트
2023-06-26-0583-1,2023-06-26,583,210,F,신용카드,1050000,4,1,연필 세트
2023-06-26-0837-1,2023-06-26,837,10,F,카카오페이,250000,5,2,가죽 필통
2023-06-26-0853-1,2023-06-26,853,5,T,신용카드,135000,6,2,가죽 필통
2023-06-26-0667-1,2023-06-26,667,70,T,신용카드,105000,7,3,양장노트
2023-06-26-0273-1,2023-06-26,273,12,F,신용카드,120000,8,3,다이어리
2023-06-27-0537-1,2023-06-27,537,7,F,계좌이체,154000,9,3,잠금장치 노트
2023-06-27-0990-1,2023-06-27,990,5,T,신용카드,175000,10,3,잠금장치 노트
2023-06-27-0090-1,2023-06-27,90,1,F,카카오페이,80000,11,3,실험 일지 세트
2023-06-28-0188-1,2023-06-28,188,120,F,신용카드,660000,12,3,리필 종이
2023-06-28-0896-1,2023-06-28,896,6,T,신용카드,360000,13,4,만년필
2023-06-28-0543-1,2023-06-28,543,7,F,신용카드,525000,14,4,만년필
2023-06-28-0676-1,2023-06-28,676,12,T,신용카드,60000,4,1,연필 세트
2023-06-29-0361-1,2023-06-29,361,10,F,신용카드,170000,3,1,드로잉 펜 8종 세트
2023-06-29-0265-1,2023-06-29,265,100,F,계좌이체,150000,7,3,양장노트
2023-06-29-0110-1,2023-06-29,110,30,F,신용카드,510000,3,1,드로잉 펜 8종 세트
2023-06-29-0430-1,2023-06-29,430,400,F,신용카드,1600000,17,4,지우개 세트
2023-06-29-0960-1,2023-06-29,960,7,F,계좌이체,420000,13,4,만년필
2023-06-29-0629-1,2023-06-29,629,3,F,신용카드,75000,5,2,가죽 필통
2023-06-30-0673-1,2023-06-30,673,12,F,계좌이체,144000,2,1,드로잉 펜 6종세트
2023-06-30-0836-1,2023-06-30,836,31,F,카카오페이,372000,2,1,드로잉 펜 6종세트
2023-06-30-0946-1,2023-06-30,946,4,F,신용카드,240000,13,4,만년필
2023-06-30-0144-1,2023-06-30,144,600,F,신용카드,300000,16,4,연필
2023-06-30-0206-1,2023-06-30,206,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-01-0706-1,2023-07-01,706,12,T,계좌이체,900000,14,4,만년필
2023-07-01-0297-1,2023-07-01,297,7,T,신용카드,175000,5,2,가죽 필통
2023-07-01-0507-1,2023-07-01,507,5,T,신용카드,225000,18,4,깃펜 세트
2023-07-01-0531-1,2023-07-01,531,1,T,계좌이체,50000,15,4,탄생석 펜
2023-07-01-0092-1,2023-07-01,92,3,T,계좌이체,150000,15,4,탄생석 펜
2023-07-01-0544-1,2023-07-01,544,12,F,신용카드,120000,8,3,다이어리
2023-07-01-0574-1,2023-07-01,574,4,F,계좌이체,140000,10,3,잠금장치 노트
2023-07-02-0773-1,2023-07-02,773,51,F,신용카드,280500,12,3,리필 종이
2023-07-02-0748-1,2023-07-02,748,30,T,계좌이체,150000,1,1,색연필 세트
2023-07-02-0982-1,2023-07-02,982,50,T,카카오페이,250000,1,1,색연필 세트
2023-07-02-0563-1,2023-07-02,563,120,F,카카오페이,600000,4,1,연필 세트
2023-07-02-0408-1,2023-07-02,408,3,T,계좌이체,150000,15,4,탄생석 펜
2023-07-03-0212-1,2023-07-03,212,2,F,계좌이체,50000,5,2,가죽 필통
2023-07-03-0211-1,2023-07-03,211,12,F,신용카드,204000,3,1,드로잉 펜 8종 세트
2023-07-03-0654-1,2023-07-03,654,30,F,계좌이체,165000,12,3,리필 종이
2023-07-03-0407-1,2023-07-03,407,330,F,신용카드,495000,7,3,양장노트
2023-07-04-0953-1,2023-07-04,953,2,T,카카오페이,150000,14,4,만년필
2023-07-04-0748-1,2023-07-04,748,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2023-07-04-0141-1,2023-07-04,141,12,F,계좌이체,324000,6,2,가죽 필통
2023-07-04-0763-1,2023-07-04,763,5,F,카카오페이,250000,15,4,탄생석 펜
2023-07-05-0023-1,2023-07-05,23,10,T,계좌이체,270000,6,2,가죽 필통
2023-07-05-0052-1,2023-07-05,52,2,F,계좌이체,160000,11,3,실험 일지 세트
2023-07-05-0677-1,2023-07-05,677,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-06-0556-1,2023-07-06,556,400,T,카카오페이,600000,7,3,양장노트
2023-07-06-0660-1,2023-07-06,660,120,T,계좌이체,600000,1,1,색연필 세트
2023-07-06-0381-1,2023-07-06,381,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2023-07-06-0940-1,2023-07-06,940,30,T,계좌이체,750000,5,2,가죽 필통
2023-07-06-0636-1,2023-07-06,636,120,T,카카오페이,1200000,8,3,다이어리
2023-07-07-0769-1,2023-07-07,769,2,F,신용카드,120000,13,4,만년필
2023-07-07-0121-1,2023-07-07,121,10,T,계좌이체,270000,6,2,가죽 필통
2023-07-07-0740-1,2023-07-07,740,20,F,신용카드,340000,3,1,드로잉 펜 8종 세트
2023-07-07-0354-1,2023-07-07,354,120,F,계좌이체,600000,4,1,연필 세트
2023-07-07-0479-1,2023-07-07,479,500,F,계좌이체,750000,7,3,양장노트
2023-07-08-0866-1,2023-07-08,866,20,F,신용카드,440000,9,3,잠금장치 노트
2023-07-08-0465-1,2023-07-08,465,3,T,신용카드,135000,18,4,깃펜 세트
2023-07-08-0345-1,2023-07-08,345,120,F,신용카드,480000,17,4,지우개 세트
2023-07-08-0579-1,2023-07-08,579,600,F,신용카드,300000,16,4,연필
2023-07-08-0893-1,2023-07-08,893,1,F,카카오페이,50000,15,4,탄생석 펜
2023-07-08-0745-1,2023-07-08,745,120,F,신용카드,660000,12,3,리필 종이
2023-07-08-0522-1,2023-07-08,522,3,F,계좌이체,105000,10,3,잠금장치 노트
2023-07-09-0340-1,2023-07-09,340,12,T,계좌이체,120000,8,3,다이어리
2023-07-09-0836-1,2023-07-09,836,5,T,신용카드,175000,10,3,잠금장치 노트
2023-07-09-0210-1,2023-07-09,210,400,T,카카오페이,600000,7,3,양장노트
2023-07-09-0079-1,2023-07-09,79,20,F,계좌이체,540000,6,2,가죽 필통
2023-07-09-0692-1,2023-07-09,692,15,F,계좌이체,255000,3,1,드로잉 펜 8종 세트
2023-07-09-0143-1,2023-07-09,143,10,F,계좌이체,750000,14,4,만년필
2023-07-09-0806-1,2023-07-09,806,12,T,계좌이체,120000,8,3,다이어리
2023-07-09-0446-1,2023-07-09,446,1,F,신용카드,75000,14,4,만년필
2023-07-09-0507-1,2023-07-09,507,20,T,신용카드,100000,4,1,연필 세트
2023-07-09-0476-1,2023-07-09,476,11,F,카카오페이,275000,5,2,가죽 필통
2023-07-09-0911-1,2023-07-09,911,21,F,카카오페이,252000,2,1,드로잉 펜 6종세트
2023-07-09-0438-1,2023-07-09,438,200,F,신용카드,1000000,4,1,연필 세트
2023-07-10-0993-1,2023-07-10,993,21,T,카카오페이,210000,8,3,다이어리
2023-07-10-0307-1,2023-07-10,307,310,T,신용카드,465000,7,3,양장노트
2023-07-10-0995-1,2023-07-10,995,5,F,계좌이체,300000,13,4,만년필
2023-07-10-0532-1,2023-07-10,532,12,T,신용카드,264000,9,3,잠금장치 노트
2023-07-10-0736-1,2023-07-10,736,2,F,계좌이체,100000,15,4,탄생석 펜
2023-07-10-0586-1,2023-07-10,586,5,F,신용카드,175000,10,3,잠금장치 노트
2023-07-10-0834-1,2023-07-10,834,12,F,계좌이체,204000,3,1,드로잉 펜 8종 세트
2023-07-10-0021-1,2023-07-10,21,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2023-07-10-0206-1,2023-07-10,206,120,T,카카오페이,600000,1,1,색연필 세트
2023-07-10-0614-1,2023-07-10,614,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-10-0566-1,2023-07-10,566,2,T,신용카드,150000,14,4,만년필
2023-07-11-0509-1,2023-07-11,509,2,T,카카오페이,160000,11,3,실험 일지 세트
2023-07-11-0327-1,2023-07-11,327,5,T,카카오페이,135000,6,2,가죽 필통
2023-07-11-0390-1,2023-07-11,390,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2023-07-11-0349-1,2023-07-11,349,12,F,신용카드,144000,2,1,드로잉 펜 6종세트
2023-07-11-0624-1,2023-07-11,624,300,F,계좌이체,1500000,1,1,색연필 세트
2023-07-11-0858-1,2023-07-11,858,400,T,카카오페이,600000,7,3,양장노트
2023-07-11-0211-1,2023-07-11,211,2,T,계좌이체,100000,15,4,탄생석 펜
2023-07-11-0309-1,2023-07-11,309,500,F,신용카드,2000000,17,4,지우개 세트
2023-07-12-0883-1,2023-07-12,883,98,T,계좌이체,490000,1,1,색연필 세트
2023-07-12-0842-1,2023-07-12,842,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2023-07-12-0681-1,2023-07-12,681,20,F,카카오페이,700000,10,3,잠금장치 노트
2023-07-12-0435-1,2023-07-12,435,5,T,계좌이체,400000,11,3,실험 일지 세트
2023-07-13-0255-1,2023-07-13,255,400,F,신용카드,200000,16,4,연필
2023-07-13-0321-1,2023-07-13,321,200,T,계좌이체,300000,7,3,양장노트
2023-07-13-0652-1,2023-07-13,652,2,T,카카오페이,70000,10,3,잠금장치 노트
2023-07-13-0688-1,2023-07-13,688,2,F,계좌이체,100000,15,4,탄생석 펜
2023-07-14-0509-1,2023-07-14,509,25,F,계좌이체,250000,8,3,다이어리
2023-07-14-0475-1,2023-07-14,475,10,T,계좌이체,250000,5,2,가죽 필통
2023-07-14-0981-1,2023-07-14,981,200,F,신용카드,800000,17,4,지우개 세트
2023-07-14-0394-1,2023-07-14,394,30,F,신용카드,810000,6,2,가죽 필통
2023-07-15-0888-1,2023-07-15,888,12,F,신용카드,120000,8,3,다이어리
2023-07-15-0918-1,2023-07-15,918,500,F,카카오페이,750000,7,3,양장노트
2023-07-15-0591-1,2023-07-15,591,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2023-07-15-0314-1,2023-07-15,314,2,F,계좌이체,90000,18,4,깃펜 세트
2023-07-16-0686-1,2023-07-16,686,2,F,계좌이체,50000,5,2,가죽 필통
2023-07-16-0502-1,2023-07-16,502,5,F,계좌이체,125000,5,2,가죽 필통
2023-07-16-0629-1,2023-07-16,629,12,F,계좌이체,204000,3,1,드로잉 펜 8종 세트
2023-07-16-0557-1,2023-07-16,557,21,F,계좌이체,115500,12,3,리필 종이
2023-07-17-0766-1,2023-07-17,766,10,F,계좌이체,50000,4,1,연필 세트
2023-07-17-0819-1,2023-07-17,819,2,F,계좌이체,100000,15,4,탄생석 펜
2023-07-17-0851-1,2023-07-17,851,50,F,계좌이체,250000,4,1,연필 세트
2023-07-17-0224-1,2023-07-17,224,400,F,카카오페이,200000,16,4,연필
2023-07-17-0638-1,2023-07-17,638,5,T,계좌이체,400000,11,3,실험 일지 세트
2023-07-17-0258-1,2023-07-17,258,12,F,계좌이체,960000,11,3,실험 일지 세트
2023-07-17-0073-1,2023-07-17,73,5,T,신용카드,375000,14,4,만년필
2023-07-17-0602-1,2023-07-17,602,2,F,신용카드,50000,5,2,가죽 필통
2023-07-17-0329-1,2023-07-17,329,120,F,신용카드,480000,17,4,지우개 세트
2023-07-17-0377-1,2023-07-17,377,2,T,신용카드,160000,11,3,실험 일지 세트
2023-07-18-0512-1,2023-07-18,512,1,F,계좌이체,60000,13,4,만년필
2023-07-18-0397-1,2023-07-18,397,3,T,계좌이체,135000,18,4,깃펜 세트
2023-07-18-0225-1,2023-07-18,225,2,T,신용카드,44000,9,3,잠금장치 노트
2023-07-18-0829-1,2023-07-18,829,7,F,계좌이체,154000,9,3,잠금장치 노트
2023-07-18-0198-1,2023-07-18,198,300,F,신용카드,1650000,12,3,리필 종이
2023-07-18-0214-1,2023-07-18,214,2,T,신용카드,120000,13,4,만년필
2023-07-18-0036-1,2023-07-18,36,5,T,신용카드,125000,5,2,가죽 필통
2023-07-18-0613-1,2023-07-18,613,2,T,카카오페이,150000,14,4,만년필
2023-07-18-0100-1,2023-07-18,100,1,F,계좌이체,60000,13,4,만년필
2023-07-18-0515-1,2023-07-18,515,3,F,신용카드,180000,13,4,만년필
2023-07-19-0332-1,2023-07-19,332,300,F,신용카드,1500000,4,1,연필 세트
2023-07-19-0493-1,2023-07-19,493,600,F,계좌이체,3300000,12,3,리필 종이
2023-07-19-0658-1,2023-07-19,658,20,F,카카오페이,240000,2,1,드로잉 펜 6종세트
2023-07-19-0805-1,2023-07-19,805,1,T,신용카드,60000,13,4,만년필
2023-07-19-0433-1,2023-07-19,433,250,F,신용카드,1000000,17,4,지우개 세트
2023-07-19-0450-1,2023-07-19,450,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-19-0092-1,2023-07-19,92,2,F,카카오페이,100000,15,4,탄생석 펜
2023-07-19-0758-1,2023-07-19,758,2,T,신용카드,44000,9,3,잠금장치 노트
2023-07-20-0028-1,2023-07-20,28,1,T,카카오페이,80000,11,3,실험 일지 세트
2023-07-20-0580-1,2023-07-20,580,250,F,신용카드,1250000,1,1,색연필 세트
2023-07-20-0071-1,2023-07-20,71,2,T,계좌이체,100000,15,4,탄생석 펜
2023-07-20-0603-1,2023-07-20,603,20,F,카카오페이,340000,3,1,드로잉 펜 8종 세트
2023-07-20-0202-1,2023-07-20,202,500,F,계좌이체,750000,7,3,양장노트
2023-07-20-0936-1,2023-07-20,936,2,F,카카오페이,100000,15,4,탄생석 펜
2023-07-20-0525-1,2023-07-20,525,1,T,계좌이체,60000,13,4,만년필
2023-07-20-0530-1,2023-07-20,530,20,F,계좌이체,240000,2,1,드로잉 펜 6종세트
2023-07-20-0440-1,2023-07-20,440,160,F,카카오페이,800000,1,1,색연필 세트
2023-07-20-0354-1,2023-07-20,354,120,F,계좌이체,660000,12,3,리필 종이
2023-07-20-0148-1,2023-07-20,148,30,T,신용카드,660000,9,3,잠금장치 노트
2023-07-21-0388-1,2023-07-21,388,300,F,계좌이체,1650000,12,3,리필 종이
2023-07-21-0272-1,2023-07-21,272,30,T,신용카드,810000,6,2,가죽 필통
2023-07-21-0360-1,2023-07-21,360,2,T,신용카드,20000,8,3,다이어리
2023-07-21-0480-1,2023-07-21,480,150,F,신용카드,75000,16,4,연필
2023-07-21-0659-1,2023-07-21,659,7,T,신용카드,560000,11,3,실험 일지 세트
2023-07-21-0224-1,2023-07-21,224,6,F,계좌이체,210000,10,3,잠금장치 노트
2023-07-21-0214-1,2023-07-21,214,5,F,신용카드,135000,6,2,가죽 필통
2023-07-21-0591-1,2023-07-21,591,5,T,신용카드,375000,14,4,만년필
2023-07-21-0100-1,2023-07-21,100,3,T,계좌이체,66000,9,3,잠금장치 노트
2023-07-21-0179-1,2023-07-21,179,15,F,계좌이체,150000,8,3,다이어리
2023-07-21-0736-1,2023-07-21,736,2,T,카카오페이,54000,6,2,가죽 필통
2023-07-22-0401-1,2023-07-22,401,600,F,계좌이체,300000,16,4,연필
2023-07-22-0005-1,2023-07-22,5,3,F,카카오페이,225000,14,4,만년필
2023-07-22-0188-1,2023-07-22,188,200,F,신용카드,1000000,1,1,색연필 세트
2023-07-22-0589-1,2023-07-22,589,4,F,신용카드,180000,18,4,깃펜 세트
2023-07-22-0820-1,2023-07-22,820,200,F,카카오페이,800000,17,4,지우개 세트
2023-07-22-0454-1,2023-07-22,454,5,F,카카오페이,300000,13,4,만년필
2023-07-22-0462-1,2023-07-22,462,1,T,계좌이체,10000,8,3,다이어리
2023-07-22-0830-1,2023-07-22,830,5,F,신용카드,125000,5,2,가죽 필통
2023-07-22-0203-1,2023-07-22,203,120,F,계좌이체,480000,17,4,지우개 세트
2023-07-22-0657-1,2023-07-22,657,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2023-07-23-0666-1,2023-07-23,666,5,F,카카오페이,50000,8,3,다이어리
2023-07-23-0454-1,2023-07-23,454,300,F,계좌이체,1200000,17,4,지우개 세트
2023-07-23-0561-1,2023-07-23,561,100,F,신용카드,400000,17,4,지우개 세트
2023-07-23-0498-1,2023-07-23,498,2,F,계좌이체,100000,15,4,탄생석 펜
2023-07-23-0412-1,2023-07-23,412,6,F,신용카드,72000,2,1,드로잉 펜 6종세트
2023-07-23-0922-1,2023-07-23,922,45,T,카카오페이,225000,4,1,연필 세트
2023-07-24-0154-1,2023-07-24,154,300,F,신용카드,150000,16,4,연필
2023-07-24-0457-1,2023-07-24,457,10,F,신용카드,120000,2,1,드로잉 펜 6종세트
2023-07-24-0749-1,2023-07-24,749,200,F,신용카드,1000000,1,1,색연필 세트
2023-07-24-0129-1,2023-07-24,129,2,T,계좌이체,90000,18,4,깃펜 세트
2023-07-24-0815-1,2023-07-24,815,1,F,계좌이체,60000,13,4,만년필
2023-07-24-0237-1,2023-07-24,237,300,F,신용카드,1650000,12,3,리필 종이
