구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2021-07-18-0316-1,2021-07-18,316,28,F,신용카드,616000,9,3,잠금장치 노트
2021-07-18-0198-1,2021-07-18,198,67,T,신용카드,1675000,5,2,가죽 필통
2021-07-20-0389-1,2021-07-20,389,73,F,계좌이체,401500,12,3,리필 종이
2021-07-20-0340-1,2021-07-20,340,23,F,신용카드,1380000,13,4,만년필
2021-07-20-0209-1,2021-07-20,209,10,F,카카오페이,450000,18,4,깃펜 세트
2021-07-20-0085-1,2021-07-20,85,21,T,계좌이체,567000,6,2,가죽 필통
2021-07-22-0261-1,2021-07-22,261,14,F,신용카드,21000,7,3,양장노트
2021-07-22-0165-1,2021-07-22,165,84,F,계좌이체,336000,17,4,지우개 세트
2021-07-22-0144-1,2021-07-22,144,24,F,카카오페이,36000,7,3,양장노트
2021-07-22-0174-1,2021-07-22,174,70,F,계좌이체,385000,12,3,리필 종이
2021-07-23-0320-1,2021-07-23,320,18,T,계좌이체,90000,4,1,연필 세트
2021-07-23-0402-1,2021-07-23,402,19,T,계좌이체,418000,9,3,잠금장치 노트
2021-07-25-0299-1,2021-07-25,299,16,F,계좌이체,8000,16,4,연필
2021-07-25-0336-1,2021-07-25,336,12,F,카카오페이,66000,12,3,리필 종이
2021-07-25-0263-1,2021-07-25,263,81,F,계좌이체,324000,17,4,지우개 세트
2021-07-26-0016-1,2021-07-26,16,9,T,계좌이체,315000,10,3,잠금장치 노트
2021-07-26-0233-1,2021-07-26,233,85,F,신용카드,1020000,2,1,드로잉 펜 6종세트
2021-07-26-0238-1,2021-07-26,238,53,T,계좌이체,265000,1,1,색연필 세트
2021-07-27-0168-1,2021-07-27,168,21,T,신용카드,735000,10,3,잠금장치 노트
2021-07-27-0223-1,2021-07-27,223,14,T,카카오페이,840000,13,4,만년필
2021-07-27-0230-1,2021-07-27,230,19,F,신용카드,9500,16,4,연필
2021-07-27-0075-1,2021-07-27,75,60,F,계좌이체,30000,16,4,연필
2021-07-28-0119-1,2021-07-28,119,8,T,신용카드,640000,11,3,실험 일지 세트
2021-07-28-0213-1,2021-07-28,213,59,T,신용카드,590000,8,3,다이어리
2021-07-28-0090-1,2021-07-28,90,59,F,신용카드,88500,7,3,양장노트
2021-07-28-0227-1,2021-07-28,227,78,T,카카오페이,390000,4,1,연필 세트
2021-07-29-0373-1,2021-07-29,373,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2021-07-29-0025-1,2021-07-29,25,32,F,카카오페이,128000,17,4,지우개 세트
2021-07-29-0003-1,2021-07-29,3,4,T,계좌이체,180000,18,4,깃펜 세트
2021-07-29-0171-1,2021-07-29,171,50,T,신용카드,1100000,9,3,잠금장치 노트
2021-07-29-0207-1,2021-07-29,207,40,F,카카오페이,680000,3,1,드로잉 펜 8종 세트
2021-07-29-0104-1,2021-07-29,104,91,F,신용카드,45500,16,4,연필
2021-07-30-0393-1,2021-07-30,393,75,F,계좌이체,1275000,3,1,드로잉 펜 8종 세트
2021-07-30-0437-1,2021-07-30,437,87,T,신용카드,435000,4,1,연필 세트
2021-07-30-0237-1,2021-07-30,237,41,T,신용카드,1107000,6,2,가죽 필통
2021-08-01-0160-1,2021-08-01,160,98,F,신용카드,490000,1,1,색연필 세트
2021-08-02-0427-1,2021-08-02,427,7,T,카카오페이,315000,18,4,깃펜 세트
2021-08-03-0175-1,2021-08-03,175,30,F,계좌이체,165000,12,3,리필 종이
2021-08-03-0084-1,2021-08-03,84,78,F,카카오페이,936000,2,1,드로잉 펜 6종세트
2021-08-03-0216-1,2021-08-03,216,47,T,신용카드,1269000,6,2,가죽 필통
2021-08-03-0004-1,2021-08-03,4,79,F,신용카드,1343000,3,1,드로잉 펜 8종 세트
2021-08-04-0050-1,2021-08-04,50,65,F,신용카드,260000,17,4,지우개 세트
2021-08-04-0199-1,2021-08-04,199,96,F,계좌이체,1152000,2,1,드로잉 펜 6종세트
2021-08-04-0198-1,2021-08-04,198,43,F,신용카드,172000,17,4,지우개 세트
2021-08-04-0403-1,2021-08-04,403,92,F,신용카드,1564000,3,1,드로잉 펜 8종 세트
2021-08-04-0190-1,2021-08-04,190,63,F,계좌이체,252000,17,4,지우개 세트
2021-08-04-0162-1,2021-08-04,162,93,F,계좌이체,1581000,3,1,드로잉 펜 8종 세트
2021-08-05-0342-1,2021-08-05,342,21,T,신용카드,1260000,13,4,만년필
2021-08-06-0202-1,2021-08-06,202,81,F,신용카드,121500,7,3,양장노트
2021-08-06-0195-1,2021-08-06,195,72,F,신용카드,360000,1,1,색연필 세트
2021-08-06-0157-1,2021-08-06,157,83,T,신용카드,1826000,9,3,잠금장치 노트
2021-08-06-0117-1,2021-08-06,117,53,F,계좌이체,212000,17,4,지우개 세트
2021-08-06-0010-1,2021-08-06,10,13,T,신용카드,325000,5,2,가죽 필통
2021-08-07-0302-1,2021-08-07,302,93,T,계좌이체,465000,1,1,색연필 세트
2021-08-08-0025-1,2021-08-08,25,45,F,신용카드,247500,12,3,리필 종이
2021-08-08-0259-1,2021-08-08,259,42,F,신용카드,1134000,6,2,가죽 필통
2021-08-08-0423-1,2021-08-08,423,17,F,카카오페이,850000,15,4,탄생석 펜
2021-08-09-0325-1,2021-08-09,325,56,F,계좌이체,672000,2,1,드로잉 펜 6종세트
2021-08-09-0032-1,2021-08-09,32,36,F,신용카드,198000,12,3,리필 종이
2021-08-09-0289-1,2021-08-09,289,13,F,카카오페이,52000,17,4,지우개 세트
2021-08-10-0123-1,2021-08-10,123,6,T,카카오페이,360000,13,4,만년필
2021-08-10-0088-1,2021-08-10,88,80,F,신용카드,1360000,3,1,드로잉 펜 8종 세트
2021-08-11-0293-1,2021-08-11,293,67,T,신용카드,1809000,6,2,가죽 필통
2021-08-11-0041-1,2021-08-11,41,22,T,신용카드,1650000,14,4,만년필
2021-08-12-0065-1,2021-08-12,65,71,F,계좌이체,390500,12,3,리필 종이
2021-08-12-0287-1,2021-08-12,287,24,T,신용카드,1800000,14,4,만년필
2021-08-12-0373-1,2021-08-12,373,79,T,카카오페이,118500,7,3,양장노트
2021-08-12-0056-1,2021-08-12,56,22,T,신용카드,770000,10,3,잠금장치 노트
2021-08-13-0229-1,2021-08-13,229,57,F,계좌이체,313500,12,3,리필 종이
2021-08-13-0345-1,2021-08-13,345,21,T,신용카드,1575000,14,4,만년필
2021-08-13-0246-1,2021-08-13,246,53,T,신용카드,265000,4,1,연필 세트
2021-08-13-0295-1,2021-08-13,295,17,T,신용카드,374000,9,3,잠금장치 노트
2021-08-14-0086-1,2021-08-14,86,7,T,신용카드,175000,5,2,가죽 필통
2021-08-14-0259-1,2021-08-14,259,8,F,카카오페이,400000,15,4,탄생석 펜
2021-08-14-0202-1,2021-08-14,202,25,F,신용카드,1500000,13,4,만년필
2021-08-14-0247-1,2021-08-14,247,61,F,계좌이체,1525000,5,2,가죽 필통
2021-08-15-0210-1,2021-08-15,210,1,F,카카오페이,50000,15,4,탄생석 펜
2021-08-15-0435-1,2021-08-15,435,43,F,신용카드,21500,16,4,연필
2021-08-15-0286-1,2021-08-15,286,92,T,신용카드,2024000,9,3,잠금장치 노트
2021-08-15-0164-1,2021-08-15,164,81,T,신용카드,2187000,6,2,가죽 필통
2021-08-16-0208-1,2021-08-16,208,24,T,신용카드,120000,1,1,색연필 세트
2021-08-16-0380-1,2021-08-16,380,51,F,계좌이체,25500,16,4,연필
2021-08-16-0016-1,2021-08-16,16,64,T,신용카드,320000,4,1,연필 세트
2021-08-16-0168-1,2021-08-16,168,24,T,신용카드,840000,10,3,잠금장치 노트
2021-08-17-0267-1,2021-08-17,267,23,F,신용카드,1035000,18,4,깃펜 세트
2021-08-17-0290-1,2021-08-17,290,85,F,카카오페이,425000,1,1,색연필 세트
2021-08-17-0298-1,2021-08-17,298,25,T,신용카드,1875000,14,4,만년필
2021-08-18-0079-1,2021-08-18,79,98,F,신용카드,1666000,3,1,드로잉 펜 8종 세트
2021-08-18-0085-1,2021-08-18,85,17,T,신용카드,1275000,14,4,만년필
2021-08-19-0411-1,2021-08-19,411,21,T,신용카드,462000,9,3,잠금장치 노트
2021-08-19-0060-1,2021-08-19,60,57,F,계좌이체,313500,12,3,리필 종이
2021-08-20-0153-1,2021-08-20,153,33,F,계좌이체,825000,5,2,가죽 필통
2021-08-20-0249-1,2021-08-20,249,12,T,신용카드,60000,4,1,연필 세트
2021-08-21-0283-1,2021-08-21,283,13,F,계좌이체,221000,3,1,드로잉 펜 8종 세트
2021-08-21-0118-1,2021-08-21,118,10,F,카카오페이,450000,18,4,깃펜 세트
2021-08-21-0020-1,2021-08-21,20,14,T,신용카드,1120000,11,3,실험 일지 세트
2021-08-22-0218-1,2021-08-22,218,31,F,신용카드,775000,5,2,가죽 필통
2021-08-22-0236-1,2021-08-22,236,58,F,카카오페이,319000,12,3,리필 종이
2021-08-23-0159-1,2021-08-23,159,27,F,신용카드,324000,2,1,드로잉 펜 6종세트
2021-08-23-0349-1,2021-08-23,349,24,F,카카오페이,132000,12,3,리필 종이
2021-08-23-0254-1,2021-08-23,254,75,F,계좌이체,750000,8,3,다이어리
2021-08-23-0475-1,2021-08-23,475,78,F,계좌이체,1326000,3,1,드로잉 펜 8종 세트
2021-08-24-0067-1,2021-08-24,67,35,F,카카오페이,140000,17,4,지우개 세트
2021-08-25-0122-1,2021-08-25,122,15,F,계좌이체,900000,13,4,만년필
2021-08-25-0056-1,2021-08-25,56,19,F,신용카드,665000,10,3,잠금장치 노트
2021-08-26-0401-1,2021-08-26,401,90,T,신용카드,1980000,9,3,잠금장치 노트
2021-08-26-0342-1,2021-08-26,342,18,F,신용카드,72000,17,4,지우개 세트
2021-08-26-0221-1,2021-08-26,221,85,F,신용카드,42500,16,4,연필
2021-08-26-0116-1,2021-08-26,116,12,F,신용카드,960000,11,3,실험 일지 세트
2021-08-26-0364-1,2021-08-26,364,51,T,계좌이체,1377000,6,2,가죽 필통
2021-08-26-0425-1,2021-08-26,425,19,F,계좌이체,855000,18,4,깃펜 세트
2021-08-26-0307-1,2021-08-26,307,17,T,신용카드,1020000,13,4,만년필
2021-08-27-0387-1,2021-08-27,387,81,F,신용카드,1377000,3,1,드로잉 펜 8종 세트
2021-08-27-0291-1,2021-08-27,291,65,F,신용카드,1105000,3,1,드로잉 펜 8종 세트
2021-08-28-0343-1,2021-08-28,343,18,T,신용카드,1440000,11,3,실험 일지 세트
2021-08-28-0144-1,2021-08-28,144,70,T,계좌이체,350000,4,1,연필 세트
2021-08-28-0069-1,2021-08-28,69,41,T,계좌이체,205000,1,1,색연필 세트
2021-08-29-0264-1,2021-08-29,264,47,T,신용카드,470000,8,3,다이어리
2021-08-29-0140-1,2021-08-29,140,1,F,신용카드,17000,3,1,드로잉 펜 8종 세트
2021-08-29-0253-1,2021-08-29,253,95,F,계좌이체,2090000,9,3,잠금장치 노트
2021-08-29-0321-1,2021-08-29,321,18,F,계좌이체,216000,2,1,드로잉 펜 6종세트
2021-08-29-0146-1,2021-08-29,146,33,F,신용카드,165000,1,1,색연필 세트
2021-08-29-0454-1,2021-08-29,454,12,F,계좌이체,420000,10,3,잠금장치 노트
2021-08-29-0176-1,2021-08-29,176,63,F,계좌이체,252000,17,4,지우개 세트
2021-08-30-0441-1,2021-08-30,441,76,F,계좌이체,38000,16,4,연필
2021-08-31-0083-1,2021-08-31,83,14,F,계좌이체,56000,17,4,지우개 세트
2021-08-31-0133-1,2021-08-31,133,20,T,계좌이체,1000000,15,4,탄생석 펜
2021-08-31-0327-1,2021-08-31,327,77,F,신용카드,38500,16,4,연필
2021-09-01-0313-1,2021-09-01,313,14,F,신용카드,238000,3,1,드로잉 펜 8종 세트
2021-09-01-0310-1,2021-09-01,310,3,T,카카오페이,150000,15,4,탄생석 펜
2021-09-02-0153-1,2021-09-02,153,29,T,계좌이체,783000,6,2,가죽 필통
2021-09-02-0154-1,2021-09-02,154,5,F,신용카드,400000,11,3,실험 일지 세트
2021-09-02-0493-1,2021-09-02,493,69,F,신용카드,1863000,6,2,가죽 필통
2021-09-02-0232-1,2021-09-02,232,7,F,신용카드,525000,14,4,만년필
2021-09-02-0437-1,2021-09-02,437,25,F,신용카드,1125000,18,4,깃펜 세트
2021-09-03-0080-1,2021-09-03,80,84,F,신용카드,1008000,2,1,드로잉 펜 6종세트
2021-09-03-0428-1,2021-09-03,428,38,F,계좌이체,646000,3,1,드로잉 펜 8종 세트
2021-09-03-0417-1,2021-09-03,417,13,T,계좌이체,455000,10,3,잠금장치 노트
2021-09-03-0148-1,2021-09-03,148,46,F,계좌이체,184000,17,4,지우개 세트
2021-09-04-0002-1,2021-09-04,2,92,F,계좌이체,368000,17,4,지우개 세트
2021-09-04-0137-1,2021-09-04,137,25,T,신용카드,37500,7,3,양장노트
2021-09-05-0187-1,2021-09-05,187,36,T,카카오페이,900000,5,2,가죽 필통
2021-09-05-0381-1,2021-09-05,381,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2021-09-05-0407-1,2021-09-05,407,25,T,계좌이체,250000,8,3,다이어리
2021-09-06-0394-1,2021-09-06,394,66,T,계좌이체,660000,8,3,다이어리
2021-09-06-0099-1,2021-09-06,99,93,F,계좌이체,511500,12,3,리필 종이
2021-09-07-0086-1,2021-09-07,86,15,T,신용카드,525000,10,3,잠금장치 노트
2021-09-07-0119-1,2021-09-07,119,88,F,계좌이체,1056000,2,1,드로잉 펜 6종세트
2021-09-08-0043-1,2021-09-08,43,95,T,계좌이체,950000,8,3,다이어리
2021-09-08-0417-1,2021-09-08,417,21,T,신용카드,1260000,13,4,만년필
2021-09-09-0066-1,2021-09-09,66,42,F,신용카드,714000,3,1,드로잉 펜 8종 세트
2021-09-09-0149-1,2021-09-09,149,14,F,계좌이체,56000,17,4,지우개 세트
2021-09-09-0291-1,2021-09-09,291,65,F,신용카드,32500,16,4,연필
2021-09-10-0423-1,2021-09-10,423,10,T,신용카드,350000,10,3,잠금장치 노트
2021-09-10-0488-1,2021-09-10,488,93,T,계좌이체,2511000,6,2,가죽 필통
2021-09-10-0295-1,2021-09-10,295,62,F,신용카드,310000,1,1,색연필 세트
2021-09-10-0203-1,2021-09-10,203,12,T,신용카드,720000,13,4,만년필
2021-09-10-0019-1,2021-09-10,19,33,T,신용카드,165000,1,1,색연필 세트
2021-09-10-0135-1,2021-09-10,135,22,F,계좌이체,484000,9,3,잠금장치 노트
2021-09-10-0246-1,2021-09-10,246,65,F,신용카드,357500,12,3,리필 종이
2021-09-11-0110-1,2021-09-11,110,68,F,신용카드,34000,16,4,연필
2021-09-11-0349-1,2021-09-11,349,44,F,신용카드,220000,1,1,색연필 세트
2021-09-12-0362-1,2021-09-12,362,58,T,신용카드,290000,1,1,색연필 세트
2021-09-12-0166-1,2021-09-12,166,86,T,신용카드,860000,8,3,다이어리
2021-09-12-0493-1,2021-09-12,493,74,F,신용카드,1850000,5,2,가죽 필통
2021-09-12-0328-1,2021-09-12,328,1,T,카카오페이,60000,13,4,만년필
2021-09-13-0106-1,2021-09-13,106,48,F,계좌이체,1056000,9,3,잠금장치 노트
2021-09-13-0344-1,2021-09-13,344,52,F,계좌이체,286000,12,3,리필 종이
2021-09-13-0271-1,2021-09-13,271,10,F,계좌이체,450000,18,4,깃펜 세트
2021-09-13-0379-1,2021-09-13,379,41,F,계좌이체,410000,8,3,다이어리
2021-09-13-0496-1,2021-09-13,496,22,T,계좌이체,1320000,13,4,만년필
2021-09-13-0406-1,2021-09-13,406,95,F,신용카드,522500,12,3,리필 종이
2021-09-14-0196-1,2021-09-14,196,18,T,신용카드,1440000,11,3,실험 일지 세트
2021-09-14-0284-1,2021-09-14,284,36,F,신용카드,18000,16,4,연필
2021-09-14-0436-1,2021-09-14,436,23,F,계좌이체,126500,12,3,리필 종이
2021-09-15-0001-1,2021-09-15,1,14,T,계좌이체,840000,13,4,만년필
2021-09-16-0382-1,2021-09-16,382,84,F,신용카드,1848000,9,3,잠금장치 노트
2021-09-16-0502-1,2021-09-16,502,82,F,신용카드,1804000,9,3,잠금장치 노트
2021-09-17-0292-1,2021-09-17,292,4,T,계좌이체,200000,15,4,탄생석 펜
2021-09-17-0130-1,2021-09-17,130,42,T,신용카드,924000,9,3,잠금장치 노트
2021-09-17-0279-1,2021-09-17,279,25,T,계좌이체,625000,5,2,가죽 필통
2021-09-18-0247-1,2021-09-18,247,19,F,신용카드,323000,3,1,드로잉 펜 8종 세트
2021-09-18-0164-1,2021-09-18,164,86,F,계좌이체,1032000,2,1,드로잉 펜 6종세트
2021-09-18-0150-1,2021-09-18,150,73,F,신용카드,1241000,3,1,드로잉 펜 8종 세트
2021-09-18-0196-1,2021-09-18,196,70,F,신용카드,1190000,3,1,드로잉 펜 8종 세트
2021-09-19-0209-1,2021-09-19,209,7,F,신용카드,315000,18,4,깃펜 세트
2021-09-19-0259-1,2021-09-19,259,32,F,카카오페이,704000,9,3,잠금장치 노트
2021-09-19-0430-1,2021-09-19,430,66,F,신용카드,264000,17,4,지우개 세트
2021-09-21-0396-1,2021-09-21,396,4,F,신용카드,108000,6,2,가죽 필통
2021-09-21-0451-1,2021-09-21,451,20,T,신용카드,1600000,11,3,실험 일지 세트
2021-09-21-0333-1,2021-09-21,333,78,F,신용카드,780000,8,3,다이어리
2021-09-21-0022-1,2021-09-21,22,20,F,신용카드,80000,17,4,지우개 세트
2021-09-22-0145-1,2021-09-22,145,28,T,신용카드,42000,7,3,양장노트
2021-09-22-0070-1,2021-09-22,70,29,F,신용카드,159500,12,3,리필 종이
2021-09-22-0167-1,2021-09-22,167,1,T,신용카드,35000,10,3,잠금장치 노트
2021-09-22-0251-1,2021-09-22,251,61,T,계좌이체,610000,8,3,다이어리
2021-09-22-0161-1,2021-09-22,161,24,T,신용카드,1440000,13,4,만년필
2021-09-22-0387-1,2021-09-22,387,5,T,신용카드,125000,5,2,가죽 필통
2021-09-23-0403-1,2021-09-23,403,14,F,신용카드,1050000,14,4,만년필
2021-09-23-0156-1,2021-09-23,156,2,T,신용카드,90000,18,4,깃펜 세트
2021-09-23-0312-1,2021-09-23,312,5,F,계좌이체,60000,2,1,드로잉 펜 6종세트
2021-09-23-0047-1,2021-09-23,47,63,F,계좌이체,252000,17,4,지우개 세트
2021-09-24-0345-1,2021-09-24,345,3,T,카카오페이,81000,6,2,가죽 필통
2021-09-24-0325-1,2021-09-24,325,67,F,신용카드,1675000,5,2,가죽 필통
2021-09-24-0317-1,2021-09-24,317,47,T,신용카드,1034000,9,3,잠금장치 노트
2021-09-25-0258-1,2021-09-25,258,26,F,계좌이체,130000,1,1,색연필 세트
2021-09-25-0454-1,2021-09-25,454,99,F,계좌이체,495000,1,1,색연필 세트
2021-09-25-0065-1,2021-09-25,65,98,T,계좌이체,490000,1,1,색연필 세트
2021-09-25-0352-1,2021-09-25,352,3,F,신용카드,225000,14,4,만년필
2021-09-25-0402-1,2021-09-25,402,12,T,신용카드,540000,18,4,깃펜 세트
2021-09-25-0189-1,2021-09-25,189,14,T,신용카드,630000,18,4,깃펜 세트
2021-09-26-0414-1,2021-09-26,414,3,T,카카오페이,135000,18,4,깃펜 세트
2021-09-26-0386-1,2021-09-26,386,29,F,신용카드,783000,6,2,가죽 필통
2021-09-26-0412-1,2021-09-26,412,69,F,계좌이체,345000,4,1,연필 세트
2021-09-26-0297-1,2021-09-26,297,89,F,신용카드,1958000,9,3,잠금장치 노트
2021-09-26-0047-1,2021-09-26,47,95,F,신용카드,1140000,2,1,드로잉 펜 6종세트
2021-09-26-0322-1,2021-09-26,322,20,F,계좌이체,1500000,14,4,만년필
2021-09-29-0128-1,2021-09-29,128,24,T,신용카드,840000,10,3,잠금장치 노트
2021-09-29-0462-1,2021-09-29,462,25,F,신용카드,875000,10,3,잠금장치 노트
2021-09-29-0058-1,2021-09-29,58,62,F,신용카드,93000,7,3,양장노트
2021-09-30-0461-1,2021-09-30,461,31,T,계좌이체,155000,4,1,연필 세트
2021-10-01-0216-1,2021-10-01,216,14,T,신용카드,630000,18,4,깃펜 세트
2021-10-01-0221-1,2021-10-01,221,1,F,계좌이체,35000,10,3,잠금장치 노트
2021-10-02-0229-1,2021-10-02,229,75,F,카카오페이,900000,2,1,드로잉 펜 6종세트
2021-10-02-0508-1,2021-10-02,508,99,F,계좌이체,544500,12,3,리필 종이
2021-10-02-0272-1,2021-10-02,272,17,F,계좌이체,289000,3,1,드로잉 펜 8종 세트
2021-10-03-0095-1,2021-10-03,95,72,F,계좌이체,36000,16,4,연필
2021-10-03-0480-1,2021-10-03,480,79,F,신용카드,434500,12,3,리필 종이
2021-10-03-0191-1,2021-10-03,191,44,F,계좌이체,528000,2,1,드로잉 펜 6종세트
2021-10-04-0085-1,2021-10-04,85,3,F,신용카드,66000,9,3,잠금장치 노트
2021-10-04-0199-1,2021-10-04,199,89,F,신용카드,489500,12,3,리필 종이
2021-10-04-0061-1,2021-10-04,61,84,F,신용카드,1848000,9,3,잠금장치 노트
2021-10-05-0398-1,2021-10-05,398,19,T,신용카드,1520000,11,3,실험 일지 세트
2021-10-05-0158-1,2021-10-05,158,50,T,계좌이체,1100000,9,3,잠금장치 노트
2021-10-06-0114-1,2021-10-06,114,71,T,계좌이체,1917000,6,2,가죽 필통
2021-10-08-0173-1,2021-10-08,173,68,T,계좌이체,1700000,5,2,가죽 필통
2021-10-08-0220-1,2021-10-08,220,95,T,신용카드,475000,1,1,색연필 세트
2021-10-08-0206-1,2021-10-08,206,12,T,신용카드,900000,14,4,만년필
2021-10-09-0077-1,2021-10-09,77,25,F,카카오페이,425000,3,1,드로잉 펜 8종 세트
2021-10-09-0047-1,2021-10-09,47,68,F,신용카드,374000,12,3,리필 종이
2021-10-09-0471-1,2021-10-09,471,12,F,신용카드,720000,13,4,만년필
2021-10-10-0185-1,2021-10-10,185,32,F,신용카드,176000,12,3,리필 종이
2021-10-11-0513-1,2021-10-11,513,19,T,신용카드,665000,10,3,잠금장치 노트
2021-10-11-0159-1,2021-10-11,159,67,F,카카오페이,804000,2,1,드로잉 펜 6종세트
2021-10-11-0412-1,2021-10-11,412,14,T,신용카드,840000,13,4,만년필
2021-10-12-0308-1,2021-10-12,308,62,F,카카오페이,744000,2,1,드로잉 펜 6종세트
2021-10-12-0317-1,2021-10-12,317,76,T,신용카드,1900000,5,2,가죽 필통
2021-10-12-0288-1,2021-10-12,288,16,F,신용카드,24000,7,3,양장노트
2021-10-12-0152-1,2021-10-12,152,71,F,신용카드,106500,7,3,양장노트
2021-10-12-0247-1,2021-10-12,247,10,T,계좌이체,500000,15,4,탄생석 펜
2021-10-13-0091-1,2021-10-13,91,47,T,계좌이체,235000,1,1,색연필 세트
2021-10-13-0073-1,2021-10-13,73,6,F,계좌이체,72000,2,1,드로잉 펜 6종세트
2021-10-13-0078-1,2021-10-13,78,21,F,신용카드,735000,10,3,잠금장치 노트
2021-10-13-0427-1,2021-10-13,427,17,F,카카오페이,850000,15,4,탄생석 펜
2021-10-13-0293-1,2021-10-13,293,32,F,신용카드,16000,16,4,연필
2021-10-14-0435-1,2021-10-14,435,22,T,신용카드,1760000,11,3,실험 일지 세트
2021-10-14-0414-1,2021-10-14,414,66,F,카카오페이,264000,17,4,지우개 세트
2021-10-14-0167-1,2021-10-14,167,10,F,카카오페이,800000,11,3,실험 일지 세트
2021-10-15-0528-1,2021-10-15,528,16,F,카카오페이,80000,4,1,연필 세트
2021-10-15-0354-1,2021-10-15,354,14,T,신용카드,1120000,11,3,실험 일지 세트
2021-10-15-0452-1,2021-10-15,452,71,F,계좌이체,106500,7,3,양장노트
2021-10-15-0023-1,2021-10-15,23,72,F,계좌이체,1944000,6,2,가죽 필통
2021-10-16-0296-1,2021-10-16,296,3,T,신용카드,225000,14,4,만년필
2021-10-16-0460-1,2021-10-16,460,83,F,계좌이체,41500,16,4,연필
2021-10-17-0168-1,2021-10-17,168,45,F,신용카드,67500,7,3,양장노트
2021-10-17-0038-1,2021-10-17,38,70,F,카카오페이,350000,1,1,색연필 세트
2021-10-17-0458-1,2021-10-17,458,74,F,카카오페이,296000,17,4,지우개 세트
2021-10-17-0056-1,2021-10-17,56,17,T,계좌이체,1360000,11,3,실험 일지 세트
2021-10-18-0487-1,2021-10-18,487,80,T,신용카드,120000,7,3,양장노트
2021-10-18-0148-1,2021-10-18,148,59,F,신용카드,1475000,5,2,가죽 필통
2021-10-18-0481-1,2021-10-18,481,67,F,계좌이체,670000,8,3,다이어리
2021-10-18-0420-1,2021-10-18,420,47,F,신용카드,235000,1,1,색연필 세트
2021-10-19-0414-1,2021-10-19,414,2,F,계좌이체,70000,10,3,잠금장치 노트
2021-10-19-0057-1,2021-10-19,57,30,T,카카오페이,750000,5,2,가죽 필통
2021-10-19-0494-1,2021-10-19,494,16,F,계좌이체,800000,15,4,탄생석 펜
2021-10-20-0143-1,2021-10-20,143,80,F,카카오페이,440000,12,3,리필 종이
2021-10-20-0160-1,2021-10-20,160,7,T,카카오페이,350000,15,4,탄생석 펜
2021-10-20-0053-1,2021-10-20,53,19,T,신용카드,665000,10,3,잠금장치 노트
2021-10-21-0002-1,2021-10-21,2,34,F,계좌이체,136000,17,4,지우개 세트
2021-10-21-0087-1,2021-10-21,87,46,F,계좌이체,69000,7,3,양장노트
2021-10-21-0018-1,2021-10-21,18,67,T,신용카드,1474000,9,3,잠금장치 노트
2021-10-22-0012-1,2021-10-22,12,73,F,계좌이체,36500,16,4,연필
2021-10-22-0460-1,2021-10-22,460,3,T,신용카드,240000,11,3,실험 일지 세트
2021-10-22-0011-1,2021-10-22,11,39,T,카카오페이,390000,8,3,다이어리
2021-10-22-0296-1,2021-10-22,296,14,F,신용카드,1050000,14,4,만년필
2021-10-23-0032-1,2021-10-23,32,50,F,카카오페이,25000,16,4,연필
2021-10-23-0286-1,2021-10-23,286,50,F,계좌이체,250000,4,1,연필 세트
2021-10-23-0212-1,2021-10-23,212,86,F,계좌이체,2150000,5,2,가죽 필통
2021-10-24-0395-1,2021-10-24,395,83,F,신용카드,1411000,3,1,드로잉 펜 8종 세트
2021-10-24-0151-1,2021-10-24,151,90,F,신용카드,1080000,2,1,드로잉 펜 6종세트
2021-10-25-0520-1,2021-10-25,520,78,F,계좌이체,312000,17,4,지우개 세트
2021-10-25-0087-1,2021-10-25,87,95,T,계좌이체,475000,4,1,연필 세트
2021-10-26-0111-1,2021-10-26,111,18,F,신용카드,1350000,14,4,만년필
2021-10-26-0270-1,2021-10-26,270,56,F,계좌이체,560000,8,3,다이어리
2021-10-26-0482-1,2021-10-26,482,41,F,신용카드,61500,7,3,양장노트
2021-10-26-0078-1,2021-10-26,78,32,F,신용카드,48000,7,3,양장노트
2021-10-26-0121-1,2021-10-26,121,37,F,계좌이체,185000,1,1,색연필 세트
2021-10-27-0286-1,2021-10-27,286,9,F,카카오페이,405000,18,4,깃펜 세트
2021-10-27-0504-1,2021-10-27,504,15,T,카카오페이,405000,6,2,가죽 필통
2021-10-27-0340-1,2021-10-27,340,38,F,신용카드,646000,3,1,드로잉 펜 8종 세트
2021-10-27-0241-1,2021-10-27,241,84,F,신용카드,1428000,3,1,드로잉 펜 8종 세트
2021-10-28-0028-1,2021-10-28,28,94,F,카카오페이,940000,8,3,다이어리
2021-10-28-0156-1,2021-10-28,156,15,T,신용카드,1125000,14,4,만년필
2021-10-28-0004-1,2021-10-28,4,4,F,신용카드,240000,13,4,만년필
2021-10-28-0409-1,2021-10-28,409,44,T,신용카드,1100000,5,2,가죽 필통
2021-10-29-0230-1,2021-10-29,230,17,F,신용카드,1020000,13,4,만년필
2021-10-29-0215-1,2021-10-29,215,6,F,신용카드,72000,2,1,드로잉 펜 6종세트
2021-10-29-0307-1,2021-10-29,307,3,F,계좌이체,51000,3,1,드로잉 펜 8종 세트
