구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식, 총_결제_금액 
2021-08-06-0202-1,2021-08-06,0202,S1,81,F,신용카드," 121,500 "
2021-08-06-0195-1,2021-08-06,0195,A1,72,F,신용카드," 360,000 "
2021-08-06-0157-1,2021-08-06,0157,S3,83,T,신용카드," 1,826,000 "
2021-08-06-0117-1,2021-08-06,0117,W5,53,F,계좌이체," 212,000 "
2021-08-06-0010-1,2021-08-06,0010,C1,13,T,신용카드," 325,000 "
2021-08-07-0302-1,2021-08-07,0302,A1,93,T,계좌이체," 465,000 "
2021-08-08-0025-1,2021-08-08,0025,S6,45,F,신용카드," 247,500 "
2021-08-08-0259-1,2021-08-08,0259,C2,42,F,신용카드," 1,134,000 "
2021-08-08-0423-1,2021-08-08,0423,W3,17,F,카카오페이," 850,000 "
2021-08-09-0325-1,2021-08-09,0325,A2,56,F,계좌이체," 672,000 "
2021-08-09-0032-1,2021-08-09,0032,S6,36,F,신용카드," 198,000 "
2021-08-09-0289-1,2021-08-09,0289,W5,13,F,카카오페이," 52,000 "
2021-08-10-0123-1,2021-08-10,0123,W1,6,T,카카오페이," 360,000 "
2021-08-10-0088-1,2021-08-10,0088,A3,80,F,신용카드," 1,360,000 "
2021-08-11-0293-1,2021-08-11,0293,C2,67,T,신용카드," 1,809,000 "
2021-08-11-0041-1,2021-08-11,0041,W2,22,T,신용카드," 1,650,000 "
2021-08-12-0065-1,2021-08-12,0065,S6,71,F,계좌이체," 390,500 "
2021-08-12-0287-1,2021-08-12,0287,W2,24,T,신용카드," 1,800,000 "
2021-08-12-0373-1,2021-08-12,0373,S1,79,T,카카오페이," 118,500 "
2021-08-12-0056-1,2021-08-12,0056,S4,22,T,신용카드," 770,000 "
2021-08-13-0229-1,2021-08-13,0229,S6,57,F,계좌이체," 313,500 "
2021-08-13-0345-1,2021-08-13,0345,W2,21,T,신용카드," 1,575,000 "
2021-08-13-0246-1,2021-08-13,0246,A4,53,T,신용카드," 265,000 "
2021-08-13-0295-1,2021-08-13,0295,S3,17,T,신용카드," 374,000 "
2021-08-14-0086-1,2021-08-14,0086,C1,7,T,신용카드," 175,000 "
2021-08-14-0259-1,2021-08-14,0259,W3,8,F,카카오페이," 400,000 "
2021-08-14-0202-1,2021-08-14,0202,W1,25,F,신용카드," 1,500,000 "
2021-08-14-0247-1,2021-08-14,0247,C1,61,F,계좌이체," 1,525,000 "
2021-08-15-0210-1,2021-08-15,0210,W3,1,F,카카오페이," 50,000 "
2021-08-15-0435-1,2021-08-15,0435,W4,43,F,신용카드," 21,500 "
2021-08-15-0286-1,2021-08-15,0286,S3,92,T,신용카드," 2,024,000 "
2021-08-15-0164-1,2021-08-15,0164,C2,81,T,신용카드," 2,187,000 "
2021-08-16-0208-1,2021-08-16,0208,A1,24,T,신용카드," 120,000 "
2021-08-16-0380-1,2021-08-16,0380,W4,51,F,계좌이체," 25,500 "
2021-08-16-0016-1,2021-08-16,0016,A4,64,T,신용카드," 320,000 "
2021-08-16-0168-1,2021-08-16,0168,S4,24,T,신용카드," 840,000 "
2021-08-17-0267-1,2021-08-17,0267,W6,23,F,신용카드," 1,035,000 "
2021-08-17-0290-1,2021-08-17,0290,A1,85,F,카카오페이," 425,000 "
2021-08-17-0298-1,2021-08-17,0298,W2,25,T,신용카드," 1,875,000 "
2021-08-18-0079-1,2021-08-18,0079,A3,98,F,신용카드," 1,666,000 "
2021-08-18-0085-1,2021-08-18,0085,W2,17,T,신용카드," 1,275,000 "
2021-08-19-0411-1,2021-08-19,0411,S3,21,T,신용카드," 462,000 "
2021-08-19-0060-1,2021-08-19,0060,S6,57,F,계좌이체," 313,500 "
2021-08-20-0153-1,2021-08-20,0153,C1,33,F,계좌이체," 825,000 "
2021-08-20-0249-1,2021-08-20,0249,A4,12,T,신용카드," 60,000 "
2021-08-21-0283-1,2021-08-21,0283,A3,13,F,계좌이체," 221,000 "
2021-08-21-0118-1,2021-08-21,0118,W6,10,F,카카오페이," 450,000 "
2021-08-21-0020-1,2021-08-21,0020,S5,14,T,신용카드," 1,120,000 "
2021-08-22-0218-1,2021-08-22,0218,C1,31,F,신용카드," 775,000 "
2021-08-22-0236-1,2021-08-22,0236,S6,58,F,카카오페이," 319,000 "
2021-08-23-0159-1,2021-08-23,0159,A2,27,F,신용카드," 324,000 "
2021-08-23-0349-1,2021-08-23,0349,S6,24,F,카카오페이," 132,000 "
2021-08-23-0254-1,2021-08-23,0254,S2,75,F,계좌이체," 750,000 "
2021-08-23-0475-1,2021-08-23,0475,A3,78,F,계좌이체," 1,326,000 "
2021-08-24-0067-1,2021-08-24,0067,W5,35,F,카카오페이," 140,000 "
2021-08-25-0122-1,2021-08-25,0122,W1,15,F,계좌이체," 900,000 "
2021-08-25-0056-1,2021-08-25,0056,S4,19,F,신용카드," 665,000 "
2021-08-26-0401-1,2021-08-26,0401,S3,90,T,신용카드," 1,980,000 "
2021-08-26-0342-1,2021-08-26,0342,W5,18,F,신용카드," 72,000 "
2021-08-26-0221-1,2021-08-26,0221,W4,85,F,신용카드," 42,500 "
2021-08-26-0116-1,2021-08-26,0116,S5,12,F,신용카드," 960,000 "
2021-08-26-0364-1,2021-08-26,0364,C2,51,T,계좌이체," 1,377,000 "
2021-08-26-0425-1,2021-08-26,0425,W6,19,F,계좌이체," 855,000 "
2021-08-26-0307-1,2021-08-26,0307,W1,17,T,신용카드," 1,020,000 "
2021-08-27-0387-1,2021-08-27,0387,A3,81,F,신용카드," 1,377,000 "
2021-08-27-0291-1,2021-08-27,0291,A3,65,F,신용카드," 1,105,000 "
2021-08-28-0343-1,2021-08-28,0343,S5,18,T,신용카드," 1,440,000 "
2021-08-28-0144-1,2021-08-28,0144,A4,70,T,계좌이체," 350,000 "
2021-08-28-0069-1,2021-08-28,0069,A1,41,T,계좌이체," 205,000 "
2021-08-29-0264-1,2021-08-29,0264,S2,47,T,신용카드," 470,000 "
2021-08-29-0140-1,2021-08-29,0140,A3,1,F,신용카드," 17,000 "
2021-08-29-0253-1,2021-08-29,0253,S3,95,F,계좌이체," 2,090,000 "
2021-08-29-0321-1,2021-08-29,0321,A2,18,F,계좌이체," 216,000 "
2021-08-29-0146-1,2021-08-29,0146,A1,33,F,신용카드," 165,000 "
2021-08-29-0454-1,2021-08-29,0454,S4,12,F,계좌이체," 420,000 "
2021-08-29-0176-1,2021-08-29,0176,W5,63,F,계좌이체," 252,000 "
2021-08-30-0441-1,2021-08-30,0441,W4,76,F,계좌이체," 38,000 "
2021-08-31-0083-1,2021-08-31,0083,W5,14,F,계좌이체," 56,000 "
2021-08-31-0133-1,2021-08-31,0133,W3,20,T,계좌이체," 1,000,000 "
2021-08-31-0327-1,2021-08-31,0327,W4,77,F,신용카드," 38,500 "
2021-09-01-0313-1,2021-09-01,0313,A3,14,F,신용카드," 238,000 "
2021-09-01-0310-1,2021-09-01,0310,W3,3,T,카카오페이," 150,000 "
2021-09-02-0153-1,2021-09-02,0153,C2,29,T,계좌이체," 783,000 "
2021-09-02-0154-1,2021-09-02,0154,S5,5,F,신용카드," 400,000 "
2021-09-02-0493-1,2021-09-02,0493,C2,69,F,신용카드," 1,863,000 "
2021-09-02-0232-1,2021-09-02,0232,W2,7,F,신용카드," 525,000 "
2021-09-02-0437-1,2021-09-02,0437,W6,25,F,신용카드," 1,125,000 "
2021-09-03-0080-1,2021-09-03,0080,A2,84,F,신용카드," 1,008,000 "
2021-09-03-0428-1,2021-09-03,0428,A3,38,F,계좌이체," 646,000 "
2021-09-03-0417-1,2021-09-03,0417,S4,13,T,계좌이체," 455,000 "
2021-09-03-0148-1,2021-09-03,0148,W5,46,F,계좌이체," 184,000 "
2021-09-04-0002-1,2021-09-04,0002,W5,92,F,계좌이체," 368,000 "
2021-09-04-0137-1,2021-09-04,0137,S1,25,T,신용카드," 37,500 "
2021-09-05-0187-1,2021-09-05,0187,C1,36,T,카카오페이," 900,000 "
2021-09-05-0381-1,2021-09-05,0381,A2,30,F,신용카드," 360,000 "
2021-09-05-0407-1,2021-09-05,0407,S2,25,T,계좌이체," 250,000 "
2021-09-06-0394-1,2021-09-06,0394,S2,66,T,계좌이체," 660,000 "
2021-09-06-0099-1,2021-09-06,0099,S6,93,F,계좌이체," 511,500 "
2021-09-07-0086-1,2021-09-07,0086,S4,15,T,신용카드," 525,000 "
2021-09-07-0119-1,2021-09-07,0119,A2,88,F,계좌이체," 1,056,000 "
2021-09-08-0043-1,2021-09-08,0043,S2,95,T,계좌이체," 950,000 "
2021-09-08-0417-1,2021-09-08,0417,W1,21,T,신용카드," 1,260,000 "
2021-09-09-0066-1,2021-09-09,0066,A3,42,F,신용카드," 714,000 "
2021-09-09-0149-1,2021-09-09,0149,W5,14,F,계좌이체," 56,000 "
2021-09-09-0291-1,2021-09-09,0291,W4,65,F,신용카드," 32,500 "
2021-09-10-0423-1,2021-09-10,0423,S4,10,T,신용카드," 350,000 "
2021-09-10-0488-1,2021-09-10,0488,C2,93,T,계좌이체," 2,511,000 "
2021-09-10-0295-1,2021-09-10,0295,A1,62,F,신용카드," 310,000 "
2021-09-10-0203-1,2021-09-10,0203,W1,12,T,신용카드," 720,000 "
2021-09-10-0019-1,2021-09-10,0019,A1,33,T,신용카드," 165,000 "
2021-09-10-0135-1,2021-09-10,0135,S3,22,F,계좌이체," 484,000 "
2021-09-10-0246-1,2021-09-10,0246,S6,65,F,신용카드," 357,500 "
2021-09-11-0110-1,2021-09-11,0110,W4,68,F,신용카드," 34,000 "
2021-09-11-0349-1,2021-09-11,0349,A1,44,F,신용카드," 220,000 "
2021-09-12-0362-1,2021-09-12,0362,A1,58,T,신용카드," 290,000 "
2021-09-12-0166-1,2021-09-12,0166,S2,86,T,신용카드," 860,000 "
2021-09-12-0493-1,2021-09-12,0493,C1,74,F,신용카드," 1,850,000 "
2021-09-12-0328-1,2021-09-12,0328,W1,1,T,카카오페이," 60,000 "
2021-09-13-0106-1,2021-09-13,0106,S3,48,F,계좌이체," 1,056,000 "
2021-09-13-0344-1,2021-09-13,0344,S6,52,F,계좌이체," 286,000 "
2021-09-13-0271-1,2021-09-13,0271,W6,10,F,계좌이체," 450,000 "
2021-09-13-0379-1,2021-09-13,0379,S2,41,F,계좌이체," 410,000 "
2021-09-13-0496-1,2021-09-13,0496,W1,22,T,계좌이체," 1,320,000 "
2021-09-13-0406-1,2021-09-13,0406,S6,95,F,신용카드," 522,500 "
2021-09-14-0196-1,2021-09-14,0196,S5,18,T,신용카드," 1,440,000 "
2021-09-14-0284-1,2021-09-14,0284,W4,36,F,신용카드," 18,000 "
2021-09-14-0436-1,2021-09-14,0436,S6,23,F,계좌이체," 126,500 "
2021-09-15-0001-1,2021-09-15,0001,W1,14,T,계좌이체," 840,000 "
2021-09-16-0382-1,2021-09-16,0382,S3,84,F,신용카드," 1,848,000 "
2021-09-16-0502-1,2021-09-16,0502,S3,82,F,신용카드," 1,804,000 "
2021-09-17-0292-1,2021-09-17,0292,W3,4,T,계좌이체," 200,000 "
2021-09-17-0130-1,2021-09-17,0130,S3,42,T,신용카드," 924,000 "
2021-09-17-0279-1,2021-09-17,0279,C1,25,T,계좌이체," 625,000 "
2021-09-18-0247-1,2021-09-18,0247,A3,19,F,신용카드," 323,000 "
2021-09-18-0164-1,2021-09-18,0164,A2,86,F,계좌이체," 1,032,000 "
2021-09-18-0150-1,2021-09-18,0150,A3,73,F,신용카드," 1,241,000 "
2021-09-18-0196-1,2021-09-18,0196,A3,70,F,신용카드," 1,190,000 "
2021-09-19-0209-1,2021-09-19,0209,W6,7,F,신용카드," 315,000 "
2021-09-19-0259-1,2021-09-19,0259,S3,32,F,카카오페이," 704,000 "
2021-09-19-0430-1,2021-09-19,0430,W5,66,F,신용카드," 264,000 "
2021-09-21-0396-1,2021-09-21,0396,C2,4,F,신용카드," 108,000 "
2021-09-21-0451-1,2021-09-21,0451,S5,20,T,신용카드," 1,600,000 "
2021-09-21-0333-1,2021-09-21,0333,S2,78,F,신용카드," 780,000 "
2021-09-21-0022-1,2021-09-21,0022,W5,20,F,신용카드," 80,000 "
2021-09-22-0145-1,2021-09-22,0145,S1,28,T,신용카드," 42,000 "
2021-09-22-0070-1,2021-09-22,0070,S6,29,F,신용카드," 159,500 "
2021-09-22-0167-1,2021-09-22,0167,S4,1,T,신용카드," 35,000 "
2021-09-22-0251-1,2021-09-22,0251,S2,61,T,계좌이체," 610,000 "
2021-09-22-0161-1,2021-09-22,0161,W1,24,T,신용카드," 1,440,000 "
2021-09-22-0387-1,2021-09-22,0387,C1,5,T,신용카드," 125,000 "
2021-09-23-0403-1,2021-09-23,0403,W2,14,F,신용카드," 1,050,000 "
2021-09-23-0156-1,2021-09-23,0156,W6,2,T,신용카드," 90,000 "
2021-09-23-0312-1,2021-09-23,0312,A2,5,F,계좌이체," 60,000 "
2021-09-23-0047-1,2021-09-23,0047,W5,63,F,계좌이체," 252,000 "
2021-09-24-0345-1,2021-09-24,0345,C2,3,T,카카오페이," 81,000 "
2021-09-24-0325-1,2021-09-24,0325,C1,67,F,신용카드," 1,675,000 "
2021-09-24-0317-1,2021-09-24,0317,S3,47,T,신용카드," 1,034,000 "
2021-09-25-0258-1,2021-09-25,0258,A1,26,F,계좌이체," 130,000 "
2021-09-25-0454-1,2021-09-25,0454,A1,99,F,계좌이체," 495,000 "
2021-09-25-0065-1,2021-09-25,0065,A1,98,T,계좌이체," 490,000 "
2021-09-25-0352-1,2021-09-25,0352,W2,3,F,신용카드," 225,000 "
2021-09-25-0402-1,2021-09-25,0402,W6,12,T,신용카드," 540,000 "
2021-09-25-0189-1,2021-09-25,0189,W6,14,T,신용카드," 630,000 "
2021-09-26-0414-1,2021-09-26,0414,W6,3,T,카카오페이," 135,000 "
2021-09-26-0386-1,2021-09-26,0386,C2,29,F,신용카드," 783,000 "
2021-09-26-0412-1,2021-09-26,0412,A4,69,F,계좌이체," 345,000 "
2021-09-26-0297-1,2021-09-26,0297,S3,89,F,신용카드," 1,958,000 "
2021-09-26-0047-1,2021-09-26,0047,A2,95,F,신용카드," 1,140,000 "
2021-09-26-0322-1,2021-09-26,0322,W2,20,F,계좌이체," 1,500,000 "
2021-09-29-0128-1,2021-09-29,0128,S4,24,T,신용카드," 840,000 "
2021-09-29-0462-1,2021-09-29,0462,S4,25,F,신용카드," 875,000 "
2021-09-29-0058-1,2021-09-29,0058,S1,62,F,신용카드," 93,000 "
2021-09-30-0461-1,2021-09-30,0461,A4,31,T,계좌이체," 155,000 "
2021-10-01-0216-1,2021-10-01,0216,W6,14,T,신용카드," 630,000 "
2021-10-01-0221-1,2021-10-01,0221,S4,1,F,계좌이체," 35,000 "
2021-10-02-0229-1,2021-10-02,0229,A2,75,F,카카오페이," 900,000 "
2021-10-02-0508-1,2021-10-02,0508,S6,99,F,계좌이체," 544,500 "
2021-10-02-0272-1,2021-10-02,0272,A3,17,F,계좌이체," 289,000 "
2021-10-03-0095-1,2021-10-03,0095,W4,72,F,계좌이체," 36,000 "
2021-10-03-0480-1,2021-10-03,0480,S6,79,F,신용카드," 434,500 "
2021-10-03-0191-1,2021-10-03,0191,A2,44,F,계좌이체," 528,000 "
2021-10-04-0085-1,2021-10-04,0085,S3,3,F,신용카드," 66,000 "
2021-10-04-0199-1,2021-10-04,0199,S6,89,F,신용카드," 489,500 "
2021-10-04-0061-1,2021-10-04,0061,S3,84,F,신용카드," 1,848,000 "
2021-10-05-0398-1,2021-10-05,0398,S5,19,T,신용카드," 1,520,000 "
2021-10-05-0158-1,2021-10-05,0158,S3,50,T,계좌이체," 1,100,000 "
2021-10-06-0114-1,2021-10-06,0114,C2,71,T,계좌이체," 1,917,000 "
2021-10-08-0173-1,2021-10-08,0173,C1,68,T,계좌이체," 1,700,000 "
2021-10-08-0220-1,2021-10-08,0220,A1,95,T,신용카드," 475,000 "
2021-10-08-0206-1,2021-10-08,0206,W2,12,T,신용카드," 900,000 "
2021-10-09-0077-1,2021-10-09,0077,A3,25,F,카카오페이," 425,000 "
2021-10-09-0047-1,2021-10-09,0047,S6,68,F,신용카드," 374,000 "
2021-10-09-0471-1,2021-10-09,0471,W1,12,F,신용카드," 720,000 "
2021-10-10-0185-1,2021-10-10,0185,S6,32,F,신용카드," 176,000 "
2021-10-11-0513-1,2021-10-11,0513,S4,19,T,신용카드," 665,000 "
2021-10-11-0159-1,2021-10-11,0159,A2,67,F,카카오페이," 804,000 "
2021-10-11-0412-1,2021-10-11,0412,W1,14,T,신용카드," 840,000 "
2021-10-12-0308-1,2021-10-12,0308,A2,62,F,카카오페이," 744,000 "
2021-10-12-0317-1,2021-10-12,0317,C1,76,T,신용카드," 1,900,000 "
2021-10-12-0288-1,2021-10-12,0288,S1,16,F,신용카드," 24,000 "
2021-10-12-0152-1,2021-10-12,0152,S1,71,F,신용카드," 106,500 "
2021-10-12-0247-1,2021-10-12,0247,W3,10,T,계좌이체," 500,000 "
2021-10-13-0091-1,2021-10-13,0091,A1,47,T,계좌이체," 235,000 "
2021-10-13-0073-1,2021-10-13,0073,A2,6,F,계좌이체," 72,000 "
2021-10-13-0078-1,2021-10-13,0078,S4,21,F,신용카드," 735,000 "
2021-10-13-0427-1,2021-10-13,0427,W3,17,F,카카오페이," 850,000 "
2021-10-13-0293-1,2021-10-13,0293,W4,32,F,신용카드," 16,000 "
2021-10-14-0435-1,2021-10-14,0435,S5,22,T,신용카드," 1,760,000 "
2021-10-14-0414-1,2021-10-14,0414,W5,66,F,카카오페이," 264,000 "
2021-10-14-0167-1,2021-10-14,0167,S5,10,F,카카오페이," 800,000 "
2021-10-15-0528-1,2021-10-15,0528,A4,16,F,카카오페이," 80,000 "
2021-10-15-0354-1,2021-10-15,0354,S5,14,T,신용카드," 1,120,000 "
2021-10-15-0452-1,2021-10-15,0452,S1,71,F,계좌이체," 106,500 "
2021-10-15-0023-1,2021-10-15,0023,C2,72,F,계좌이체," 1,944,000 "
2021-10-16-0296-1,2021-10-16,0296,W2,3,T,신용카드," 225,000 "
2021-10-16-0460-1,2021-10-16,0460,W4,83,F,계좌이체," 41,500 "
2021-10-17-0168-1,2021-10-17,0168,S1,45,F,신용카드," 67,500 "
2021-10-17-0038-1,2021-10-17,0038,A1,70,F,카카오페이," 350,000 "
2021-10-17-0458-1,2021-10-17,0458,W5,74,F,카카오페이," 296,000 "
2021-10-17-0056-1,2021-10-17,0056,S5,17,T,계좌이체," 1,360,000 "
2021-10-18-0487-1,2021-10-18,0487,S1,80,T,신용카드," 120,000 "
2021-10-18-0148-1,2021-10-18,0148,C1,59,F,신용카드," 1,475,000 "
2021-10-18-0481-1,2021-10-18,0481,S2,67,F,계좌이체," 670,000 "
2021-10-18-0420-1,2021-10-18,0420,A1,47,F,신용카드," 235,000 "
2021-10-19-0414-1,2021-10-19,0414,S4,2,F,계좌이체," 70,000 "
2021-10-19-0057-1,2021-10-19,0057,C1,30,T,카카오페이," 750,000 "
2021-10-19-0494-1,2021-10-19,0494,W3,16,F,계좌이체," 800,000 "
2021-10-20-0143-1,2021-10-20,0143,S6,80,F,카카오페이," 440,000 "
2021-10-20-0160-1,2021-10-20,0160,W3,7,T,카카오페이," 350,000 "
2021-10-20-0053-1,2021-10-20,0053,S4,19,T,신용카드," 665,000 "
2021-10-21-0002-1,2021-10-21,0002,W5,34,F,계좌이체," 136,000 "
2021-10-21-0087-1,2021-10-21,0087,S1,46,F,계좌이체," 69,000 "
2021-10-21-0018-1,2021-10-21,0018,S3,67,T,신용카드," 1,474,000 "
2021-10-22-0012-1,2021-10-22,0012,W4,73,F,계좌이체," 36,500 "
2021-10-22-0460-1,2021-10-22,0460,S5,3,T,신용카드," 240,000 "
2021-10-22-0011-1,2021-10-22,0011,S2,39,T,카카오페이," 390,000 "
2021-10-22-0296-1,2021-10-22,0296,W2,14,F,신용카드," 1,050,000 "
2021-10-23-0032-1,2021-10-23,0032,W4,50,F,카카오페이," 25,000 "
2021-10-23-0286-1,2021-10-23,0286,A4,50,F,계좌이체," 250,000 "
2021-10-23-0212-1,2021-10-23,0212,C1,86,F,계좌이체," 2,150,000 "
2021-10-24-0395-1,2021-10-24,0395,A3,83,F,신용카드," 1,411,000 "
2021-10-24-0151-1,2021-10-24,0151,A2,90,F,신용카드," 1,080,000 "
2021-10-25-0520-1,2021-10-25,0520,W5,78,F,계좌이체," 312,000 "
2021-10-25-0087-1,2021-10-25,0087,A4,95,T,계좌이체," 475,000 "
2021-10-26-0111-1,2021-10-26,0111,W2,18,F,신용카드," 1,350,000 "
2021-10-26-0270-1,2021-10-26,0270,S2,56,F,계좌이체," 560,000 "
2021-10-26-0482-1,2021-10-26,0482,S1,41,F,신용카드," 61,500 "
2021-10-26-0078-1,2021-10-26,0078,S1,32,F,신용카드," 48,000 "
2021-10-26-0121-1,2021-10-26,0121,A1,37,F,계좌이체," 185,000 "
2021-10-27-0286-1,2021-10-27,0286,W6,9,F,카카오페이," 405,000 "
2021-10-27-0504-1,2021-10-27,0504,C2,15,T,카카오페이," 405,000 "
2021-10-27-0340-1,2021-10-27,0340,A3,38,F,신용카드," 646,000 "
2021-10-27-0241-1,2021-10-27,0241,A3,84,F,신용카드," 1,428,000 "
2021-10-28-0028-1,2021-10-28,0028,S2,94,F,카카오페이," 940,000 "
2021-10-28-0156-1,2021-10-28,0156,W2,15,T,신용카드," 1,125,000 "
2021-10-28-0004-1,2021-10-28,0004,W1,4,F,신용카드," 240,000 "
2021-10-28-0409-1,2021-10-28,0409,C1,44,T,신용카드," 1,100,000 "
2021-10-29-0230-1,2021-10-29,0230,W1,17,F,신용카드," 1,020,000 "
2021-10-29-0215-1,2021-10-29,0215,A2,6,F,신용카드," 72,000 "
2021-10-29-0307-1,2021-10-29,0307,A3,3,F,계좌이체," 51,000 "
2021-10-29-0202-1,2021-10-29,0202,W6,10,T,계좌이체," 450,000 "
2021-10-30-0437-1,2021-10-30,0437,S3,87,T,신용카드," 1,914,000 "
2021-10-30-0449-1,2021-10-30,0449,A4,83,T,계좌이체," 415,000 "
2021-10-30-0385-1,2021-10-30,0385,W3,4,F,계좌이체," 200,000 "
2021-10-31-0357-1,2021-10-31,0357,C2,49,T,신용카드," 1,323,000 "
2021-10-31-0382-1,2021-10-31,0382,S3,54,F,신용카드," 1,188,000 "
2021-11-01-0058-1,2021-11-01,0058,W5,49,F,계좌이체," 196,000 "
2021-11-01-0544-1,2021-11-01,0544,C2,40,F,신용카드," 1,080,000 "
2021-11-01-0524-1,2021-11-01,0524,W5,81,F,신용카드," 324,000 "
2021-11-02-0092-1,2021-11-02,0092,W2,6,T,신용카드," 450,000 "
2021-11-02-0249-1,2021-11-02,0249,W2,2,T,카카오페이," 150,000 "
2021-11-02-0303-1,2021-11-02,0303,A1,46,T,신용카드," 230,000 "
2021-11-03-0156-1,2021-11-03,0156,S2,55,F,계좌이체," 550,000 "
2021-11-03-0515-1,2021-11-03,0515,W3,11,T,카카오페이," 550,000 "
2021-11-04-0556-1,2021-11-04,0556,S2,27,F,계좌이체," 270,000 "
2021-11-05-0512-1,2021-11-05,0512,W4,58,F,신용카드," 29,000 "
2021-11-05-0114-1,2021-11-05,0114,W1,16,T,신용카드," 960,000 "
2021-11-05-0114-2,2021-11-05,0114,A2,90,F,계좌이체," 1,080,000 "
2021-11-05-0243-1,2021-11-05,0243,W5,29,F,계좌이체," 116,000 "
2021-11-05-0503-1,2021-11-05,0503,A1,80,T,카카오페이," 400,000 "
2021-11-06-0420-1,2021-11-06,0420,W1,21,T,신용카드," 1,260,000 "
2021-11-06-0193-1,2021-11-06,0193,W2,13,F,카카오페이," 975,000 "
2021-11-06-0123-1,2021-11-06,0123,W6,13,T,신용카드," 585,000 "
2021-11-07-0334-1,2021-11-07,0334,A3,1,F,카카오페이," 17,000 "
2021-11-07-0483-1,2021-11-07,0483,W2,14,F,신용카드," 1,050,000 "
2021-11-08-0030-1,2021-11-08,0030,W1,10,T,카카오페이," 600,000 "
2021-11-08-0030-2,2021-11-08,0030,W1,20,T,계좌이체," 1,200,000 "
2021-11-08-0510-1,2021-11-08,0510,W1,19,F,신용카드," 1,140,000 "
2021-11-09-0132-1,2021-11-09,0132,S5,19,T,카카오페이," 1,520,000 "
2021-11-10-0544-1,2021-11-10,0544,S3,13,F,카카오페이," 286,000 "
2021-11-10-0525-1,2021-11-10,0525,W5,84,F,계좌이체," 336,000 "
2021-11-10-0334-1,2021-11-10,0334,C1,60,F,신용카드," 1,500,000 "
2021-11-10-0382-1,2021-11-10,0382,S4,24,F,카카오페이," 840,000 "
2021-11-11-0493-1,2021-11-11,0493,S1,91,T,계좌이체," 136,500 "
2021-11-11-0200-1,2021-11-11,0200,A4,37,T,계좌이체," 185,000 "
2021-11-12-0168-1,2021-11-12,0168,W6,15,F,신용카드," 675,000 "
2021-11-12-0211-1,2021-11-12,0211,S2,49,F,계좌이체," 490,000 "
2021-11-12-0432-1,2021-11-12,0432,S4,20,T,계좌이체," 700,000 "
2021-11-12-0090-1,2021-11-12,0090,A3,64,F,카카오페이," 1,088,000 "
2021-11-12-0473-1,2021-11-12,0473,W3,22,F,신용카드," 1,100,000 "
2021-11-13-0504-1,2021-11-13,0504,W4,47,F,신용카드," 23,500 "
2021-11-13-0057-1,2021-11-13,0057,W2,23,F,신용카드," 1,725,000 "
2021-11-14-0484-1,2021-11-14,0484,W4,71,F,신용카드," 35,500 "
2021-11-14-0344-1,2021-11-14,0344,S3,77,F,신용카드," 1,694,000 "
2021-11-14-0203-1,2021-11-14,0203,A2,71,F,계좌이체," 852,000 "
2021-11-14-0281-1,2021-11-14,0281,S6,90,F,계좌이체," 495,000 "
2021-11-14-0018-1,2021-11-14,0018,C2,86,F,계좌이체," 2,322,000 "
2021-11-14-0341-1,2021-11-14,0341,S5,23,F,계좌이체," 1,840,000 "
2021-11-15-0356-1,2021-11-15,0356,W4,56,F,신용카드," 28,000 "
2021-11-16-0056-1,2021-11-16,0056,A4,66,F,신용카드," 330,000 "
2021-11-16-0240-1,2021-11-16,0240,A3,88,F,신용카드," 1,496,000 "
2021-11-16-0082-1,2021-11-16,0082,A3,43,F,신용카드," 731,000 "
2021-11-17-0005-1,2021-11-17,0005,A4,23,F,신용카드," 115,000 "
2021-11-17-0367-1,2021-11-17,0367,A3,54,F,신용카드," 918,000 "
2021-11-17-0488-1,2021-11-17,0488,S3,73,T,계좌이체," 1,606,000 "
2021-11-17-0083-1,2021-11-17,0083,C1,66,T,계좌이체," 1,650,000 "
2021-11-17-0258-1,2021-11-17,0258,S4,24,F,계좌이체," 840,000 "
2021-11-17-0253-1,2021-11-17,0253,A2,1,F,계좌이체," 12,000 "
2021-11-17-0054-1,2021-11-17,0054,A3,8,F,신용카드," 136,000 "
2021-11-17-0537-1,2021-11-17,0537,W5,62,F,신용카드," 248,000 "
2021-11-17-0434-1,2021-11-17,0434,A2,80,F,계좌이체," 960,000 "
2021-11-18-0335-1,2021-11-18,0335,S3,94,T,신용카드," 2,068,000 "
2021-11-18-0140-1,2021-11-18,0140,W2,1,T,신용카드," 75,000 "
2021-11-19-0393-1,2021-11-19,0393,S3,62,T,신용카드," 1,364,000 "
2021-11-19-0027-1,2021-11-19,0027,C1,3,T,신용카드," 75,000 "
2021-11-19-0219-1,2021-11-19,0219,C2,95,T,신용카드," 2,565,000 "
2021-11-19-0051-1,2021-11-19,0051,W4,49,F,계좌이체," 24,500 "
2021-11-20-0410-1,2021-11-20,0410,S3,20,F,신용카드," 440,000 "
2021-11-21-0331-1,2021-11-21,0331,A2,61,F,계좌이체," 732,000 "
2021-11-22-0064-1,2021-11-22,0064,S1,32,F,계좌이체," 48,000 "
2021-11-22-0502-1,2021-11-22,0502,W6,19,F,신용카드," 855,000 "
