구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2020-07-10-0028-1,2020-07-10,28,10,F,계좌이체,800000,11,3,실험 일지 세트
2020-07-10-0137-1,2020-07-10,137,130,T,계좌이체,650000,1,1,색연필 세트
2020-07-10-0019-1,2020-07-10,19,14,F,신용카드,168000,2,1,드로잉 펜 6종세트
2020-07-10-0136-1,2020-07-10,136,435,F,신용카드,2392500,12,3,리필 종이
2020-07-10-0051-1,2020-07-10,51,220,F,신용카드,110000,16,4,연필
2020-07-11-0020-1,2020-07-11,20,21,T,계좌이체,945000,18,4,깃펜 세트
2020-07-11-0015-1,2020-07-11,15,67,F,신용카드,33500,16,4,연필
2020-07-12-0194-1,2020-07-12,194,16,T,신용카드,160000,8,3,다이어리
2020-07-13-0130-1,2020-07-13,130,13,F,신용카드,156000,2,1,드로잉 펜 6종세트
2020-07-13-0162-1,2020-07-13,162,78,F,계좌이체,312000,17,4,지우개 세트
2020-07-14-0134-1,2020-07-14,134,12,F,카카오페이,900000,14,4,만년필
2020-07-14-0080-1,2020-07-14,80,253,F,계좌이체,1012000,17,4,지우개 세트
2020-07-14-0201-1,2020-07-14,201,152,F,계좌이체,608000,17,4,지우개 세트
2020-07-15-0166-1,2020-07-15,166,6,T,계좌이체,450000,14,4,만년필
2020-07-15-0057-1,2020-07-15,57,1,F,계좌이체,80000,11,3,실험 일지 세트
2020-07-15-0013-1,2020-07-15,13,72,F,계좌이체,864000,2,1,드로잉 펜 6종세트
2020-07-15-0009-1,2020-07-15,9,351,F,계좌이체,1930500,12,3,리필 종이
2020-07-15-0183-1,2020-07-15,183,19,T,카카오페이,1520000,11,3,실험 일지 세트
2020-07-15-0059-1,2020-07-15,59,53,F,신용카드,79500,7,3,양장노트
2020-07-15-0195-1,2020-07-15,195,23,T,신용카드,1035000,18,4,깃펜 세트
2020-07-16-0024-1,2020-07-16,24,79,F,신용카드,395000,4,1,연필 세트
2020-07-16-0052-1,2020-07-16,52,5,F,계좌이체,125000,5,2,가죽 필통
2020-07-17-0121-1,2020-07-17,121,8,T,카카오페이,80000,8,3,다이어리
2020-07-17-0190-1,2020-07-17,190,7,T,계좌이체,525000,14,4,만년필
2020-07-17-0034-1,2020-07-17,34,11,F,카카오페이,242000,9,3,잠금장치 노트
2020-07-17-0057-1,2020-07-17,57,8,F,카카오페이,280000,10,3,잠금장치 노트
2020-07-17-0157-1,2020-07-17,157,80,T,계좌이체,120000,7,3,양장노트
2020-07-17-0002-1,2020-07-17,2,17,F,신용카드,85000,4,1,연필 세트
2020-07-18-0014-1,2020-07-18,14,24,F,신용카드,1200000,15,4,탄생석 펜
2020-07-18-0175-1,2020-07-18,175,308,F,신용카드,154000,16,4,연필
2020-07-19-0106-1,2020-07-19,106,238,F,계좌이체,119000,16,4,연필
2020-07-19-0009-1,2020-07-19,9,43,F,신용카드,516000,2,1,드로잉 펜 6종세트
2020-07-19-0141-1,2020-07-19,141,8,F,계좌이체,80000,8,3,다이어리
2020-07-19-0044-1,2020-07-19,44,3,T,계좌이체,150000,15,4,탄생석 펜
2020-07-19-0196-1,2020-07-19,196,24,T,계좌이체,840000,10,3,잠금장치 노트
2020-07-19-0123-1,2020-07-19,123,42,F,신용카드,714000,3,1,드로잉 펜 8종 세트
2020-07-20-0155-1,2020-07-20,155,12,T,카카오페이,120000,8,3,다이어리
2020-07-20-0070-1,2020-07-20,70,91,T,신용카드,136500,7,3,양장노트
2020-07-20-0200-1,2020-07-20,200,33,F,신용카드,561000,3,1,드로잉 펜 8종 세트
2020-07-21-0065-1,2020-07-21,65,490,F,계좌이체,2695000,12,3,리필 종이
2020-07-22-0114-1,2020-07-22,114,11,F,계좌이체,825000,14,4,만년필
2020-07-22-0146-1,2020-07-22,146,32,T,카카오페이,48000,7,3,양장노트
2020-07-23-0055-1,2020-07-23,55,472,F,계좌이체,236000,16,4,연필
2020-07-23-0078-1,2020-07-23,78,94,T,신용카드,2350000,5,2,가죽 필통
2020-07-23-0081-1,2020-07-23,81,15,F,신용카드,525000,10,3,잠금장치 노트
2020-07-24-0022-1,2020-07-24,22,8,T,카카오페이,280000,10,3,잠금장치 노트
2020-07-25-0034-1,2020-07-25,34,84,F,계좌이체,2100000,5,2,가죽 필통
2020-07-26-0198-1,2020-07-26,198,25,F,카카오페이,1250000,15,4,탄생석 펜
2020-07-26-0022-1,2020-07-26,22,60,T,신용카드,1620000,6,2,가죽 필통
2020-07-26-0201-1,2020-07-26,201,189,T,신용카드,945000,1,1,색연필 세트
2020-07-26-0045-1,2020-07-26,45,25,T,카카오페이,250000,8,3,다이어리
2020-07-26-0105-1,2020-07-26,105,23,F,신용카드,1150000,15,4,탄생석 펜
2020-07-27-0197-1,2020-07-27,197,422,F,신용카드,2110000,1,1,색연필 세트
2020-07-28-0193-1,2020-07-28,193,24,F,신용카드,1440000,13,4,만년필
2020-07-30-0079-1,2020-07-30,79,24,T,신용카드,648000,6,2,가죽 필통
2020-07-30-0193-1,2020-07-30,193,6,T,신용카드,210000,10,3,잠금장치 노트
2020-07-30-0197-1,2020-07-30,197,13,T,카카오페이,455000,10,3,잠금장치 노트
2020-07-31-0104-1,2020-07-31,104,15,F,카카오페이,180000,2,1,드로잉 펜 6종세트
2020-07-31-0041-1,2020-07-31,41,155,T,계좌이체,775000,1,1,색연필 세트
2020-07-31-0129-1,2020-07-31,129,52,F,카카오페이,624000,2,1,드로잉 펜 6종세트
2020-07-31-0083-1,2020-07-31,83,25,F,계좌이체,550000,9,3,잠금장치 노트
2020-07-31-0076-1,2020-07-31,76,29,F,계좌이체,725000,5,2,가죽 필통
2020-07-31-0190-1,2020-07-31,190,84,F,신용카드,1428000,3,1,드로잉 펜 8종 세트
2020-07-31-0144-1,2020-07-31,144,23,F,신용카드,1380000,13,4,만년필
2020-08-01-0148-1,2020-08-01,148,12,T,계좌이체,60000,1,1,색연필 세트
2020-08-01-0146-1,2020-08-01,146,1,F,카카오페이,75000,14,4,만년필
2020-08-02-0072-1,2020-08-02,72,20,F,카카오페이,200000,8,3,다이어리
2020-08-02-0122-1,2020-08-02,122,70,T,신용카드,1750000,5,2,가죽 필통
2020-08-02-0025-1,2020-08-02,25,8,T,신용카드,640000,11,3,실험 일지 세트
2020-08-02-0089-1,2020-08-02,89,279,F,신용카드,1116000,17,4,지우개 세트
2020-08-02-0109-1,2020-08-02,109,22,F,신용카드,484000,9,3,잠금장치 노트
2020-08-02-0219-1,2020-08-02,219,60,T,신용카드,1500000,5,2,가죽 필통
2020-08-03-0018-1,2020-08-03,18,349,F,계좌이체,1919500,12,3,리필 종이
2020-08-04-0152-1,2020-08-04,152,2,T,신용카드,44000,9,3,잠금장치 노트
2020-08-04-0180-1,2020-08-04,180,20,F,계좌이체,200000,8,3,다이어리
2020-08-04-0006-1,2020-08-04,6,208,F,신용카드,832000,17,4,지우개 세트
2020-08-04-0169-1,2020-08-04,169,9,F,계좌이체,315000,10,3,잠금장치 노트
2020-08-05-0122-1,2020-08-05,122,363,F,신용카드,1996500,12,3,리필 종이
2020-08-05-0177-1,2020-08-05,177,36,F,신용카드,612000,3,1,드로잉 펜 8종 세트
2020-08-05-0154-1,2020-08-05,154,254,F,신용카드,127000,16,4,연필
2020-08-06-0079-1,2020-08-06,79,12,F,계좌이체,66000,12,3,리필 종이
2020-08-06-0047-1,2020-08-06,47,98,T,카카오페이,147000,7,3,양장노트
2020-08-06-0180-1,2020-08-06,180,21,F,계좌이체,1575000,14,4,만년필
2020-08-09-0022-1,2020-08-09,22,261,T,계좌이체,1305000,1,1,색연필 세트
2020-08-09-0147-1,2020-08-09,147,25,F,신용카드,550000,9,3,잠금장치 노트
2020-08-09-0179-1,2020-08-09,179,4,F,신용카드,140000,10,3,잠금장치 노트
2020-08-10-0067-1,2020-08-10,67,388,F,신용카드,2134000,12,3,리필 종이
2020-08-11-0139-1,2020-08-11,139,5,F,신용카드,110000,9,3,잠금장치 노트
2020-08-11-0155-1,2020-08-11,155,9,T,신용카드,675000,14,4,만년필
2020-08-12-0136-1,2020-08-12,136,21,T,신용카드,1260000,13,4,만년필
2020-08-12-0112-1,2020-08-12,112,340,F,카카오페이,1870000,12,3,리필 종이
2020-08-13-0156-1,2020-08-13,156,12,T,카카오페이,900000,14,4,만년필
2020-08-13-0038-1,2020-08-13,38,487,F,신용카드,2435000,1,1,색연필 세트
2020-08-14-0085-1,2020-08-14,85,5,F,신용카드,175000,10,3,잠금장치 노트
2020-08-14-0104-1,2020-08-14,104,92,F,계좌이체,46000,16,4,연필
2020-08-14-0146-1,2020-08-14,146,24,F,신용카드,1440000,13,4,만년필
2020-08-15-0107-1,2020-08-15,107,25,F,계좌이체,550000,9,3,잠금장치 노트
2020-08-15-0005-1,2020-08-15,5,9,T,계좌이체,198000,9,3,잠금장치 노트
2020-08-15-0191-1,2020-08-15,191,12,F,신용카드,420000,10,3,잠금장치 노트
2020-08-15-0026-1,2020-08-15,26,7,F,신용카드,245000,10,3,잠금장치 노트
2020-08-17-0019-1,2020-08-17,19,3,F,카카오페이,30000,8,3,다이어리
2020-08-17-0212-1,2020-08-17,212,193,F,카카오페이,772000,17,4,지우개 세트
2020-08-17-0064-1,2020-08-17,64,58,F,계좌이체,290000,4,1,연필 세트
2020-08-18-0147-1,2020-08-18,147,11,F,계좌이체,550000,15,4,탄생석 펜
2020-08-19-0055-1,2020-08-19,55,11,F,신용카드,132000,2,1,드로잉 펜 6종세트
2020-08-19-0089-1,2020-08-19,89,24,F,신용카드,1920000,11,3,실험 일지 세트
2020-08-21-0071-1,2020-08-21,71,7,F,계좌이체,119000,3,1,드로잉 펜 8종 세트
2020-08-22-0197-1,2020-08-22,197,64,F,계좌이체,320000,4,1,연필 세트
2020-08-22-0110-1,2020-08-22,110,16,F,카카오페이,352000,9,3,잠금장치 노트
2020-08-22-0056-1,2020-08-22,56,69,F,신용카드,34500,16,4,연필
2020-08-22-0180-1,2020-08-22,180,22,F,신용카드,1320000,13,4,만년필
2020-08-22-0128-1,2020-08-22,128,63,F,카카오페이,756000,2,1,드로잉 펜 6종세트
2020-08-23-0113-1,2020-08-23,113,47,F,계좌이체,564000,2,1,드로잉 펜 6종세트
2020-08-23-0038-1,2020-08-23,38,492,F,신용카드,2706000,12,3,리필 종이
2020-08-24-0157-1,2020-08-24,157,20,F,신용카드,1200000,13,4,만년필
2020-08-24-0198-1,2020-08-24,198,38,F,카카오페이,57000,7,3,양장노트
2020-08-24-0142-1,2020-08-24,142,47,F,신용카드,564000,2,1,드로잉 펜 6종세트
2020-08-24-0052-1,2020-08-24,52,332,T,신용카드,1660000,1,1,색연필 세트
2020-08-25-0177-1,2020-08-25,177,12,F,계좌이체,420000,10,3,잠금장치 노트
2020-08-25-0008-1,2020-08-25,8,239,T,신용카드,1195000,1,1,색연필 세트
2020-08-25-0225-1,2020-08-25,225,4,T,카카오페이,300000,14,4,만년필
2020-08-25-0004-1,2020-08-25,4,23,T,신용카드,1840000,11,3,실험 일지 세트
2020-08-25-0136-1,2020-08-25,136,7,F,신용카드,70000,8,3,다이어리
2020-08-26-0010-1,2020-08-26,10,201,F,계좌이체,100500,16,4,연필
2020-08-26-0039-1,2020-08-26,39,333,F,계좌이체,1665000,1,1,색연필 세트
2020-08-27-0191-1,2020-08-27,191,206,F,카카오페이,1133000,12,3,리필 종이
2020-08-28-0028-1,2020-08-28,28,100,F,계좌이체,1200000,2,1,드로잉 펜 6종세트
2020-08-28-0173-1,2020-08-28,173,79,F,계좌이체,316000,17,4,지우개 세트
2020-08-29-0090-1,2020-08-29,90,164,F,신용카드,820000,1,1,색연필 세트
2020-08-29-0198-1,2020-08-29,198,19,T,신용카드,28500,7,3,양장노트
2020-08-30-0134-1,2020-08-30,134,27,F,신용카드,13500,16,4,연필
2020-08-30-0212-1,2020-08-30,212,10,F,계좌이체,350000,10,3,잠금장치 노트
2020-08-30-0141-1,2020-08-30,141,98,T,계좌이체,2450000,5,2,가죽 필통
2020-08-30-0155-1,2020-08-30,155,66,F,신용카드,1122000,3,1,드로잉 펜 8종 세트
2020-08-31-0019-1,2020-08-31,19,480,F,신용카드,2400000,1,1,색연필 세트
2020-08-31-0213-1,2020-08-31,213,90,F,계좌이체,1530000,3,1,드로잉 펜 8종 세트
2020-09-01-0194-1,2020-09-01,194,10,T,신용카드,600000,13,4,만년필
2020-09-01-0175-1,2020-09-01,175,3,F,계좌이체,150000,15,4,탄생석 펜
2020-09-01-0118-1,2020-09-01,118,60,F,신용카드,1020000,3,1,드로잉 펜 8종 세트
2020-09-01-0011-1,2020-09-01,11,90,F,신용카드,45000,16,4,연필
2020-09-02-0137-1,2020-09-02,137,51,F,계좌이체,612000,2,1,드로잉 펜 6종세트
2020-09-02-0010-1,2020-09-02,10,325,F,신용카드,162500,16,4,연필
2020-09-02-0155-1,2020-09-02,155,85,F,카카오페이,2125000,5,2,가죽 필통
2020-09-02-0243-1,2020-09-02,243,76,F,계좌이체,1900000,5,2,가죽 필통
2020-09-03-0133-1,2020-09-03,133,25,F,신용카드,1875000,14,4,만년필
2020-09-03-0241-1,2020-09-03,241,15,F,신용카드,180000,2,1,드로잉 펜 6종세트
2020-09-03-0168-1,2020-09-03,168,83,F,신용카드,415000,4,1,연필 세트
2020-09-03-0157-1,2020-09-03,157,197,F,계좌이체,985000,1,1,색연필 세트
2020-09-03-0022-1,2020-09-03,22,23,T,신용카드,1035000,18,4,깃펜 세트
2020-09-03-0160-1,2020-09-03,160,256,F,신용카드,1408000,12,3,리필 종이
2020-09-03-0118-1,2020-09-03,118,8,T,신용카드,176000,9,3,잠금장치 노트
2020-09-03-0040-1,2020-09-03,40,50,T,계좌이체,250000,4,1,연필 세트
2020-09-04-0035-1,2020-09-04,35,20,F,계좌이체,700000,10,3,잠금장치 노트
2020-09-04-0109-1,2020-09-04,109,20,F,계좌이체,900000,18,4,깃펜 세트
2020-09-04-0066-1,2020-09-04,66,17,T,신용카드,765000,18,4,깃펜 세트
2020-09-04-0216-1,2020-09-04,216,23,T,계좌이체,506000,9,3,잠금장치 노트
2020-09-05-0130-1,2020-09-05,130,20,F,신용카드,540000,6,2,가죽 필통
2020-09-05-0196-1,2020-09-05,196,99,F,계좌이체,148500,7,3,양장노트
2020-09-05-0120-1,2020-09-05,120,75,F,신용카드,1275000,3,1,드로잉 펜 8종 세트
2020-09-06-0119-1,2020-09-06,119,22,F,신용카드,484000,9,3,잠금장치 노트
2020-09-06-0023-1,2020-09-06,23,50,F,계좌이체,850000,3,1,드로잉 펜 8종 세트
2020-09-06-0165-1,2020-09-06,165,17,T,신용카드,1360000,11,3,실험 일지 세트
2020-09-06-0241-1,2020-09-06,241,386,F,신용카드,2123000,12,3,리필 종이
2020-09-06-0044-1,2020-09-06,44,17,F,신용카드,1360000,11,3,실험 일지 세트
2020-09-07-0196-1,2020-09-07,196,19,F,계좌이체,190000,8,3,다이어리
2020-09-07-0081-1,2020-09-07,81,26,F,카카오페이,442000,3,1,드로잉 펜 8종 세트
2020-09-07-0048-1,2020-09-07,48,15,T,카카오페이,750000,15,4,탄생석 펜
2020-09-08-0232-1,2020-09-08,232,22,F,신용카드,1320000,13,4,만년필
2020-09-08-0215-1,2020-09-08,215,10,T,신용카드,600000,13,4,만년필
2020-09-08-0127-1,2020-09-08,127,79,F,신용카드,395000,4,1,연필 세트
2020-09-08-0221-1,2020-09-08,221,479,F,신용카드,2634500,12,3,리필 종이
2020-09-08-0217-1,2020-09-08,217,1,T,신용카드,75000,14,4,만년필
2020-09-08-0186-1,2020-09-08,186,336,F,신용카드,1344000,17,4,지우개 세트
2020-09-08-0117-1,2020-09-08,117,48,F,신용카드,1296000,6,2,가죽 필통
2020-09-09-0184-1,2020-09-09,184,147,F,계좌이체,588000,17,4,지우개 세트
2020-09-09-0195-1,2020-09-09,195,49,F,신용카드,833000,3,1,드로잉 펜 8종 세트
2020-09-10-0176-1,2020-09-10,176,62,F,계좌이체,31000,16,4,연필
2020-09-10-0107-1,2020-09-10,107,61,F,신용카드,1525000,5,2,가죽 필통
2020-09-10-0074-1,2020-09-10,74,288,F,계좌이체,1440000,1,1,색연필 세트
2020-09-10-0217-1,2020-09-10,217,107,T,계좌이체,535000,1,1,색연필 세트
2020-09-11-0041-1,2020-09-11,41,16,T,신용카드,1280000,11,3,실험 일지 세트
2020-09-11-0152-1,2020-09-11,152,23,T,계좌이체,230000,8,3,다이어리
2020-09-11-0105-1,2020-09-11,105,166,T,신용카드,830000,1,1,색연필 세트
2020-09-11-0025-1,2020-09-11,25,7,F,신용카드,420000,13,4,만년필
2020-09-11-0125-1,2020-09-11,125,63,F,계좌이체,1071000,3,1,드로잉 펜 8종 세트
2020-09-12-0029-1,2020-09-12,29,17,T,계좌이체,459000,6,2,가죽 필통
2020-09-12-0202-1,2020-09-12,202,41,F,계좌이체,20500,16,4,연필
2020-09-12-0207-1,2020-09-12,207,3,F,계좌이체,105000,10,3,잠금장치 노트
2020-09-12-0239-1,2020-09-12,239,17,F,계좌이체,374000,9,3,잠금장치 노트
2020-09-12-0195-1,2020-09-12,195,24,T,신용카드,1800000,14,4,만년필
2020-09-12-0093-1,2020-09-12,93,234,F,신용카드,117000,16,4,연필
2020-09-12-0002-1,2020-09-12,2,2,F,카카오페이,150000,14,4,만년필
2020-09-12-0103-1,2020-09-12,103,407,F,계좌이체,2035000,1,1,색연필 세트
2020-09-13-0144-1,2020-09-13,144,54,F,신용카드,648000,2,1,드로잉 펜 6종세트
2020-09-13-0091-1,2020-09-13,91,25,T,계좌이체,875000,10,3,잠금장치 노트
2020-09-13-0029-1,2020-09-13,29,15,F,신용카드,750000,15,4,탄생석 펜
2020-09-13-0108-1,2020-09-13,108,7,F,신용카드,420000,13,4,만년필
2020-09-14-0233-1,2020-09-14,233,57,F,계좌이체,1539000,6,2,가죽 필통
2020-09-14-0079-1,2020-09-14,79,59,F,신용카드,1475000,5,2,가죽 필통
2020-09-14-0155-1,2020-09-14,155,13,F,신용카드,975000,14,4,만년필
2020-09-14-0229-1,2020-09-14,229,71,F,계좌이체,1917000,6,2,가죽 필통
2020-09-15-0112-1,2020-09-15,112,24,F,신용카드,1440000,13,4,만년필
2020-09-15-0047-1,2020-09-15,47,18,T,계좌이체,1350000,14,4,만년필
2020-09-15-0071-1,2020-09-15,71,31,F,신용카드,170500,12,3,리필 종이
2020-09-16-0198-1,2020-09-16,198,130,F,계좌이체,715000,12,3,리필 종이
2020-09-16-0220-1,2020-09-16,220,7,T,신용카드,560000,11,3,실험 일지 세트
2020-09-16-0081-1,2020-09-16,81,354,F,신용카드,177000,16,4,연필
2020-09-16-0100-1,2020-09-16,100,369,F,신용카드,1476000,17,4,지우개 세트
2020-09-17-0214-1,2020-09-17,214,6,F,계좌이체,210000,10,3,잠금장치 노트
2020-09-17-0224-1,2020-09-17,224,27,F,신용카드,675000,5,2,가죽 필통
2020-09-17-0098-1,2020-09-17,98,143,T,신용카드,715000,1,1,색연필 세트
2020-09-17-0179-1,2020-09-17,179,480,F,계좌이체,2640000,12,3,리필 종이
2020-09-17-0010-1,2020-09-17,10,14,T,신용카드,140000,8,3,다이어리
2020-09-17-0229-1,2020-09-17,229,24,T,신용카드,36000,7,3,양장노트
2020-09-18-0083-1,2020-09-18,83,6,T,신용카드,162000,6,2,가죽 필통
2020-09-18-0212-1,2020-09-18,212,60,F,신용카드,90000,7,3,양장노트
2020-09-18-0244-1,2020-09-18,244,89,T,신용카드,445000,4,1,연필 세트
2020-09-18-0027-1,2020-09-18,27,306,F,신용카드,1683000,12,3,리필 종이
2020-09-19-0118-1,2020-09-19,118,50,F,카카오페이,600000,2,1,드로잉 펜 6종세트
2020-09-19-0137-1,2020-09-19,137,1,T,신용카드,75000,14,4,만년필
2020-09-19-0114-1,2020-09-19,114,67,F,계좌이체,1675000,5,2,가죽 필통
2020-09-19-0129-1,2020-09-19,129,5,F,신용카드,60000,2,1,드로잉 펜 6종세트
2020-09-20-0048-1,2020-09-20,48,5,T,계좌이체,7500,7,3,양장노트
2020-09-20-0079-1,2020-09-20,79,1,T,계좌이체,25000,5,2,가죽 필통
2020-09-21-0226-1,2020-09-21,226,100,T,신용카드,2700000,6,2,가죽 필통
2020-09-21-0020-1,2020-09-21,20,12,T,계좌이체,540000,18,4,깃펜 세트
2020-09-21-0188-1,2020-09-21,188,5,T,계좌이체,400000,11,3,실험 일지 세트
2020-09-21-0152-1,2020-09-21,152,19,F,신용카드,418000,9,3,잠금장치 노트
2020-09-21-0242-1,2020-09-21,242,84,F,신용카드,126000,7,3,양장노트
2020-09-21-0229-1,2020-09-21,229,11,T,카카오페이,880000,11,3,실험 일지 세트
2020-09-22-0147-1,2020-09-22,147,47,T,카카오페이,235000,4,1,연필 세트
2020-09-22-0079-1,2020-09-22,79,14,T,신용카드,140000,8,3,다이어리
2020-09-22-0112-1,2020-09-22,112,1,F,계좌이체,75000,14,4,만년필
2020-09-22-0066-1,2020-09-22,66,72,T,신용카드,1800000,5,2,가죽 필통
2020-09-22-0133-1,2020-09-22,133,225,F,계좌이체,1125000,1,1,색연필 세트
2020-09-22-0088-1,2020-09-22,88,7,F,신용카드,70000,8,3,다이어리
2020-09-22-0068-1,2020-09-22,68,50,F,계좌이체,850000,3,1,드로잉 펜 8종 세트
2020-09-23-0181-1,2020-09-23,181,58,F,계좌이체,986000,3,1,드로잉 펜 8종 세트
2020-09-23-0156-1,2020-09-23,156,60,F,계좌이체,300000,4,1,연필 세트
2020-09-23-0042-1,2020-09-23,42,8,F,계좌이체,96000,2,1,드로잉 펜 6종세트
2020-09-23-0067-1,2020-09-23,67,8,F,계좌이체,480000,13,4,만년필
2020-09-23-0066-1,2020-09-23,66,91,F,신용카드,2275000,5,2,가죽 필통
2020-09-24-0205-1,2020-09-24,205,6,F,신용카드,480000,11,3,실험 일지 세트
2020-09-24-0172-1,2020-09-24,172,15,F,카카오페이,525000,10,3,잠금장치 노트
2020-09-24-0045-1,2020-09-24,45,13,F,신용카드,221000,3,1,드로잉 펜 8종 세트
2020-09-24-0240-1,2020-09-24,240,200,F,계좌이체,100000,16,4,연필
2020-09-24-0217-1,2020-09-24,217,38,F,카카오페이,190000,4,1,연필 세트
2020-09-24-0211-1,2020-09-24,211,33,T,신용카드,49500,7,3,양장노트
2020-09-24-0131-1,2020-09-24,131,20,F,카카오페이,700000,10,3,잠금장치 노트
2020-09-25-0200-1,2020-09-25,200,33,F,계좌이체,825000,5,2,가죽 필통
2020-09-25-0235-1,2020-09-25,235,16,F,신용카드,1280000,11,3,실험 일지 세트
2020-09-25-0244-1,2020-09-25,244,4,F,계좌이체,40000,8,3,다이어리
2020-09-26-0128-1,2020-09-26,128,338,T,신용카드,1690000,1,1,색연필 세트
2020-09-26-0203-1,2020-09-26,203,16,T,계좌이체,560000,10,3,잠금장치 노트
2020-09-26-0133-1,2020-09-26,133,84,F,신용카드,1008000,2,1,드로잉 펜 6종세트
2020-09-26-0077-1,2020-09-26,77,264,F,신용카드,1452000,12,3,리필 종이
2020-09-26-0137-1,2020-09-26,137,267,F,신용카드,133500,16,4,연필
2020-09-26-0239-1,2020-09-26,239,59,T,계좌이체,1475000,5,2,가죽 필통
2020-09-27-0145-1,2020-09-27,145,423,F,신용카드,2326500,12,3,리필 종이
2020-09-27-0077-1,2020-09-27,77,322,F,신용카드,1771000,12,3,리필 종이
2020-09-27-0020-1,2020-09-27,20,48,F,신용카드,1200000,5,2,가죽 필통
2020-09-28-0076-1,2020-09-28,76,36,T,신용카드,54000,7,3,양장노트
2020-09-28-0094-1,2020-09-28,94,12,F,신용카드,144000,2,1,드로잉 펜 6종세트
2020-09-28-0112-1,2020-09-28,112,5,T,계좌이체,250000,15,4,탄생석 펜
2020-09-28-0030-1,2020-09-28,30,4,T,신용카드,6000,7,3,양장노트
2020-09-28-0072-1,2020-09-28,72,20,F,신용카드,440000,9,3,잠금장치 노트
2020-09-28-0156-1,2020-09-28,156,11,F,계좌이체,242000,9,3,잠금장치 노트
2020-09-28-0155-1,2020-09-28,155,11,T,계좌이체,825000,14,4,만년필
2020-09-29-0123-1,2020-09-29,123,2,F,계좌이체,120000,13,4,만년필
2020-09-29-0214-1,2020-09-29,214,72,T,신용카드,1944000,6,2,가죽 필통
2020-09-29-0057-1,2020-09-29,57,91,F,신용카드,1092000,2,1,드로잉 펜 6종세트
2020-09-29-0141-1,2020-09-29,141,277,F,계좌이체,1108000,17,4,지우개 세트
2020-09-29-0109-1,2020-09-29,109,151,F,계좌이체,830500,12,3,리필 종이
2020-09-30-0204-1,2020-09-30,204,15,T,계좌이체,1125000,14,4,만년필
2020-09-30-0146-1,2020-09-30,146,199,F,신용카드,99500,16,4,연필
2020-09-30-0049-1,2020-09-30,49,50,T,계좌이체,250000,4,1,연필 세트
2020-09-30-0139-1,2020-09-30,139,7,T,신용카드,525000,14,4,만년필
2020-09-30-0045-1,2020-09-30,45,82,T,신용카드,2050000,5,2,가죽 필통
2020-10-03-0191-1,2020-10-03,191,266,F,신용카드,133000,16,4,연필
2020-10-03-0059-1,2020-10-03,59,24,T,신용카드,528000,9,3,잠금장치 노트
2020-10-03-0071-1,2020-10-03,71,2,T,카카오페이,20000,8,3,다이어리
2020-10-03-0057-1,2020-10-03,57,22,F,계좌이체,220000,8,3,다이어리
2020-10-04-0213-1,2020-10-04,213,78,T,신용카드,390000,4,1,연필 세트
2020-10-04-0098-1,2020-10-04,98,54,F,신용카드,1458000,6,2,가죽 필통
2020-10-05-0115-1,2020-10-05,115,7,T,신용카드,420000,13,4,만년필
2020-10-05-0057-1,2020-10-05,57,26,F,신용카드,312000,2,1,드로잉 펜 6종세트
2020-10-05-0204-1,2020-10-05,204,20,F,카카오페이,700000,10,3,잠금장치 노트
2020-10-05-0208-1,2020-10-05,208,19,F,계좌이체,665000,10,3,잠금장치 노트
2020-10-05-0073-1,2020-10-05,73,1,F,신용카드,45000,18,4,깃펜 세트
2020-10-05-0009-1,2020-10-05,9,256,F,신용카드,1408000,12,3,리필 종이
2020-10-05-0121-1,2020-10-05,121,276,T,신용카드,1380000,1,1,색연필 세트
2020-10-05-0141-1,2020-10-05,141,6,F,신용카드,360000,13,4,만년필
2020-10-06-0179-1,2020-10-06,179,19,T,계좌이체,95000,4,1,연필 세트
2020-10-06-0214-1,2020-10-06,214,12,F,카카오페이,600000,15,4,탄생석 펜
2020-10-06-0227-1,2020-10-06,227,20,F,신용카드,1500000,14,4,만년필
2020-10-06-0071-1,2020-10-06,71,1,T,계좌이체,45000,18,4,깃펜 세트
2020-10-08-0251-1,2020-10-08,251,11,T,신용카드,880000,11,3,실험 일지 세트
2020-10-08-0056-1,2020-10-08,56,99,T,신용카드,2475000,5,2,가죽 필통
2020-10-08-0162-1,2020-10-08,162,9,F,계좌이체,675000,14,4,만년필
2020-10-09-0170-1,2020-10-09,170,54,T,신용카드,81000,7,3,양장노트
2020-10-09-0025-1,2020-10-09,25,95,F,계좌이체,522500,12,3,리필 종이
2020-10-09-0051-1,2020-10-09,51,39,F,신용카드,975000,5,2,가죽 필통
2020-10-09-0126-1,2020-10-09,126,14,F,신용카드,1050000,14,4,만년필
2020-10-09-0074-1,2020-10-09,74,64,F,신용카드,96000,7,3,양장노트
2020-10-09-0132-1,2020-10-09,132,22,F,계좌이체,11000,16,4,연필
2020-10-09-0072-1,2020-10-09,72,97,F,카카오페이,145500,7,3,양장노트
2020-10-09-0043-1,2020-10-09,43,87,F,신용카드,1479000,3,1,드로잉 펜 8종 세트
2020-10-09-0239-1,2020-10-09,239,8,F,계좌이체,360000,18,4,깃펜 세트
2020-10-09-0232-1,2020-10-09,232,83,F,계좌이체,2241000,6,2,가죽 필통
